sogn_code;sogn_name_full;pop_2020;n_tested;test_inc_cum;n_cases;inc_cum;n_cases_7days;inc_7days;n_tested_7days;tested_inc_7days;n_vaccines_started;n_vaccines_done;n_vaccines_started_7days;n_vaccines_done_7days;pct_vaccines_started;pct_vaccines_done;pct_vaccines_started_7days;pct_vaccines_done_7days
7525;Smerup (Faxe Municipality);394;238;60406,09137055838;11;2791,878172588833;0;0,00000000000000;3;761,4213197969543;19;7;1;1;4,822335025380711;1,776649746192894;0,253807106598985;0,25380710659898476
7526;Hellested (Stevns Municipality);1096;727;66332,11678832117;34;3102,189781021898;2;182,48175182481751;18;1642,3357664233577;63;23;16;3;5,748175182481752;2,098540145985401;1,459854014598540;0,27372262773722628
7527;Vemmetofte (Faxe Municipality);104;61;58653,84615384616;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;2;1;0;0;1,923076923076923;0,961538461538462;0,000000000000000;0,00000000000000000
7528;Karise (Faxe Municipality);2858;1970;68929,32120363890;95;3324,002799160252;1;34,98950314905528;32;1119,6641007697690;243;92;42;4;8,502449265220434;3,219034289713086;1,469559132260322;0,13995801259622112
7529;Alslev (Faxe Municipality);270;185;68518,51851851853;6;2222,222222222222;0;0,00000000000000;1;370,3703703703704;18;6;8;0;6,666666666666667;2,222222222222222;2,962962962962963;0,00000000000000000
7530;Sønder Dalby (Faxe Municipality);2932;2022;68963,16507503411;86;2933,151432469304;1;34,10641200545702;25;852,6603001364257;222;87;53;4;7,571623465211459;2,967257844474761;1,807639836289222;0,13642564802182811
7531;Tureby (Faxe Municipality);200;133;66500,00000000000;6;3000,000000000000;0;0,00000000000000;7;3500,0000000000005;9;2;1;0;4,500000000000000;1,000000000000000;0,500000000000000;0,00000000000000000
7532;Ulse (Faxe Municipality);463;305;65874,73002159827;8;1727,861771058316;0;0,00000000000000;3;647,9481641468683;20;4;3;0;4,319654427645788;0,863930885529158;0,647948164146868;0,00000000000000000
7533;Øster Egede (Faxe Municipality);130;84;64615,38461538462;4;3076,923076923077;0;0,00000000000000;1;769,2307692307693;9;4;4;0;6,923076923076923;3,076923076923077;3,076923076923077;0,00000000000000000
7534;Kongsted (Faxe Municipality);2915;1940;66552,31560891939;59;2024,013722126930;2;68,61063464837049;31;1063,4648370497428;222;69;44;5;7,615780445969126;2,367066895368782;1,509433962264151;0,17152658662092624
7535;Roholte (Faxe Municipality);777;511;65765,76576576577;21;2702,702702702703;0;0,00000000000000;6;772,2007722007722;50;11;17;1;6,435006435006435;1,415701415701416;2,187902187902188;0,12870012870012870
7536;Lidemark (Køge Municipality);308;193;62662,33766233766;12;3896,103896103896;0;0,00000000000000;2;649,3506493506494;28;6;7;1;9,090909090909092;1,948051948051948;2,272727272727273;0,32467532467532467
7537;Bjæverskov (Køge Municipality);5133;3611;70348,72394311319;197;3837,911552698227;13;253,26319890902008;50;974,0892265731541;381;130;93;14;7,422559906487434;2,532631989090201;1,811805961426067;0,27274498344048315
7538;Vollerslev (Køge Municipality);277;177;63898,91696750902;6;2166,064981949458;0;0,00000000000000;2;722,0216606498195;21;3;7;0;7,581227436823104;1,083032490974729;2,527075812274368;0,00000000000000000
7539;Gørslev (Køge Municipality);1023;708;69208,21114369502;35;3421,309872922776;0;0,00000000000000;13;1270,7722385141740;46;17;7;4;4,496578690127078;1,661779081133920;0,684261974584555;0,39100684261974583
7540;Herfølge (Køge Municipality);12291;8721;70954,35684647303;539;4385,322593767797;10;81,36034496786267;81;659,0187942396876;917;360;139;39;7,460743633553006;2,928972418843056;1,130908795053291;0,31730534537466437
7541;Sædder (Køge Municipality, Faxe Municipality);1441;936;64954,89243580846;32;2220,680083275503;0;0,00000000000000;12;832,7550312283137;109;35;18;3;7,564191533657183;2,428868841082582;1,249132546842471;0,20818875780707841
7542;Valløby (Stevns Municipality);1020;687;67352,94117647059;18;1764,705882352941;0;0,00000000000000;3;294,1176470588235;67;24;17;1;6,568627450980393;2,352941176470588;1,666666666666667;0,09803921568627451
7543;Tårnby (Stevns Municipality);282;193;68439,71631205674;11;3900,709219858156;0;0,00000000000000;2;709,2198581560284;25;8;3;0;8,865248226950355;2,836879432624114;1,063829787234043;0,00000000000000000
7544;Hårlev (Faxe Municipality, Stevns Municipality);3131;2221;70935,80325774514;116;3704,886617694027;0;0,00000000000000;46;1469,1791759821142;323;129;48;19;10,316192909613541;4,120089428297669;1,533056531459597;0,60683487703609074
7545;Himlingøje (Stevns Municipality);307;221;71986,97068403909;6;1954,397394136808;0;0,00000000000000;5;1628,6644951140065;18;6;5;0;5,863192182410423;1,954397394136808;1,628664495114007;0,00000000000000000
7546;Endeslev (Stevns Municipality);515;335;65048,54368932040;17;3300,970873786408;0;0,00000000000000;5;970,8737864077669;34;8;11;0;6,601941747572816;1,553398058252427;2,135922330097087;0,00000000000000000
7547;Vråby (Stevns Municipality);318;217;68238,99371069182;6;1886,792452830188;0;0,00000000000000;0;0,0000000000000;16;5;6;0;5,031446540880504;1,572327044025157;1,886792452830189;0,00000000000000000
7548;Store Heddinge (Stevns Municipality);4497;3269;72692,90638203247;174;3869,246164109406;6;133,42228152101399;47;1045,1412052479432;363;110;72;12;8,072048032021348;2,446075161218590;1,601067378252168;0,26684456304202797
7549;Højerup (Stevns Municipality);244;163;66803,27868852459;1;409,836065573770;0;0,00000000000000;0;0,0000000000000;15;7;4;1;6,147540983606557;2,868852459016393;1,639344262295082;0,40983606557377050
7550;Lyderslev (Stevns Municipality);699;461;65951,35908440629;22;3147,353361945637;0;0,00000000000000;6;858,3690987124463;37;10;11;1;5,293276108726753;1,430615164520744;1,573676680972818;0,14306151645207438
7551;Frøslev (Stevns Municipality);343;233;67930,02915451894;7;2040,816326530612;0;0,00000000000000;2;583,0903790087464;15;4;5;0;4,373177842565598;1,166180758017493;1,457725947521866;0,00000000000000000
7552;Rønne (Bornholm Municipality);11544;9015;78092,51559251559;171;1481,288981288981;0;0,00000000000000;172;1489,9514899514900;1062;466;291;29;9,199584199584200;4,036729036729037;2,520790020790021;0,25121275121275122
7553;Knudsker (Bornholm Municipality);2758;2161;78353,87962291516;55;1994,198694706309;1;36,25815808556926;38;1377,8100072516315;344;214;69;6;12,472806381435824;7,759245830311820;2,501812907904279;0,21754894851341552
7554;Vestermarie (Bornholm Municipality);1331;997;74906,08564988730;24;1803,155522163787;0;0,00000000000000;21;1577,7610818933133;82;42;24;4;6,160781367392937;3,155522163786627;1,803155522163786;0,30052592036063114
7555;Nylarsker (Bornholm Municipality);815;601;73742,33128834356;12;1472,392638036810;0;0,00000000000000;7;858,8957055214725;90;47;21;6;11,042944785276074;5,766871165644172;2,576687116564417;0,73619631901840488
7556;Nyker (Bornholm Municipality);1614;1243;77013,63073110285;18;1115,241635687732;0;0,00000000000000;34;2106,5675340768275;96;37;29;1;5,947955390334572;2,292441140024783;1,796778190830236;0,06195786864931847
7557;Hasle (Bornholm Municipality);1726;1313;76071,84241019699;25;1448,435689455388;0;0,00000000000000;22;1274,6234067207415;164;74;42;3;9,501738122827346;4,287369640787949;2,433371958285052;0,17381228273464658
7558;Rutsker (Bornholm Municipality);570;414;72631,57894736843;7;1228,070175438596;0;0,00000000000000;9;1578,9473684210527;36;17;14;0;6,315789473684211;2,982456140350877;2,456140350877193;0,00000000000000000
7559;Olsker (Bornholm Municipality);1220;881;72213,11475409837;23;1885,245901639344;0;0,00000000000000;16;1311,4754098360656;93;32;36;1;7,622950819672131;2,622950819672131;2,950819672131148;0,08196721311475409
7560;Allinge-Sandvig (Bornholm Municipality);1536;1100;71614,58333333334;17;1106,770833333333;0;0,00000000000000;13;846,3541666666666;118;25;51;0;7,682291666666667;1,627604166666667;3,320312500000000;0,00000000000000000
7561;Klemensker (Bornholm Municipality);1538;1057;68725,61768530559;15;975,292587776333;0;0,00000000000000;27;1755,5266579973993;89;46;18;3;5,786736020806242;2,990897269180754;1,170351105331600;0,19505851755526660
7562;Rø (Bornholm Municipality);418;261;62440,19138755980;4;956,937799043062;0;0,00000000000000;7;1674,6411483253589;34;10;11;1;8,133971291866029;2,392344497607656;2,631578947368421;0,23923444976076555
7563;Ibsker (Bornholm Municipality);1097;774;70556,06198723792;15;1367,365542388332;0;0,00000000000000;16;1458,5232452142207;70;28;24;1;6,381039197812215;2,552415679124886;2,187784867821331;0,09115770282588878
7564;Svaneke (Bornholm Municipality);1006;787;78230,61630218689;16;1590,457256461232;0;0,00000000000000;19;1888,6679920477136;70;27;20;1;6,958250497017893;2,683896620278330;1,988071570576541;0,09940357852882703
7565;Østerlarsker (Bornholm Municipality);805;563;69937,88819875776;13;1614,906832298137;1;124,22360248447205;11;1366,4596273291925;37;15;11;0;4,596273291925466;1,863354037267081;1,366459627329192;0,00000000000000000
7566;Gudhjem (Bornholm Municipality);700;487;69571,42857142858;8;1142,857142857143;0;0,00000000000000;4;571,4285714285714;94;52;17;1;13,428571428571429;7,428571428571429;2,428571428571428;0,14285714285714285
7567;Østermarie (Bornholm Municipality);1426;1045;73281,90743338008;14;981,767180925666;0;0,00000000000000;18;1262,2720897615709;81;37;23;6;5,680224403927069;2,594670406732118;1,612903225806452;0,42075736325385693
7568;Christiansø (Christiansø Municipality);84;66;78571,42857142857;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;5;4;1;0;5,952380952380952;4,761904761904762;1,190476190476190;0,00000000000000000
7569;Aaker (Bornholm Municipality);3215;2343;72877,13841368585;44;1368,584758942457;0;0,00000000000000;51;1586,3141524105752;323;151;72;8;10,046656298600311;4,696734059097978;2,239502332814930;0,24883359253499221
7570;Bodilsker (Bornholm Municipality);864;613;70949,07407407407;2;231,481481481481;0;0,00000000000000;16;1851,8518518518517;47;19;20;1;5,439814814814815;2,199074074074074;2,314814814814815;0,11574074074074073
7571;Nexø (Bornholm Municipality);3630;2811;77438,01652892563;61;1680,440771349862;0;0,00000000000000;61;1680,4407713498622;335;152;90;6;9,228650137741047;4,187327823691460;2,479338842975207;0,16528925619834711
7572;Poulsker (Bornholm Municipality);1032;733;71027,13178294574;14;1356,589147286822;0;0,00000000000000;12;1162,7906976744187;75;31;19;1;7,267441860465117;3,003875968992248;1,841085271317830;0,09689922480620156
7573;Pedersker (Bornholm Municipality);578;401;69377,16262975779;4;692,041522491349;0;0,00000000000000;11;1903,1141868512111;38;17;15;2;6,574394463667820;2,941176470588235;2,595155709342560;0,34602076124567477
7575;Ønslev (Guldborgsund Municipality);686;471;68658,89212827988;11;1603,498542274052;2;291,54518950437318;10;1457,7259475218659;50;22;6;1;7,288629737609329;3,206997084548105;0,874635568513120;0,14577259475218660
7576;Eskilstrup (Guldborgsund Municipality);1343;889;66195,08562918838;36;2680,565897244974;0;0,00000000000000;7;521,2211466865227;108;28;17;2;8,041697691734921;2,084884586746091;1,265822784810127;0,14892032762472077
7577;Tingsted (Guldborgsund Municipality);2991;2224;74356,40254095620;102;3410,230692076228;0;0,00000000000000;24;802,4072216649949;240;108;29;10;8,024072216649950;3,610832497492478;0,969575392845202;0,33433634236041460
7578;Nykøbing F (Guldborgsund Municipality);17012;12195;71684,69315777099;473;2780,390312720433;9;52,90383258876088;152;893,4869503879615;1738;729;213;40;10,216317893251823;4,285210439689631;1,252057371267341;0,23512814483893724
7579;Idestrup (Guldborgsund Municipality);1928;1253;64989,62655601660;53;2748,962655601660;1;51,86721991701245;11;570,5394190871369;209;82;31;4;10,840248962655602;4,253112033195021;1,607883817427386;0,20746887966804980
7580;Væggerløse (Guldborgsund Municipality);3295;2259;68558,42185128984;69;2094,081942336874;1;30,34901365705614;23;698,0273141122913;296;83;46;9;8,983308042488620;2,518968133535660;1,396054628224583;0,27314112291350529
7581;Skelby (Guldborgsund Municipality);252;152;60317,46031746031;0;0,000000000000;0;0,00000000000000;4;1587,3015873015872;19;3;4;0;7,539682539682540;1,190476190476190;1,587301587301587;0,00000000000000000
7582;Gedesby (Guldborgsund Municipality);284;168;59154,92957746479;1;352,112676056338;0;0,00000000000000;2;704,2253521126761;18;4;2;0;6,338028169014084;1,408450704225352;0,704225352112676;0,00000000000000000
7583;Sønder Kirkeby (Guldborgsund Municipality);255;175;68627,45098039215;5;1960,784313725490;0;0,00000000000000;1;392,1568627450980;20;7;5;0;7,843137254901960;2,745098039215686;1,960784313725490;0,00000000000000000
7584;Sønder Alslev (Guldborgsund Municipality);103;61;59223,30097087378;1;970,873786407767;0;0,00000000000000;1;970,8737864077669;7;2;1;0;6,796116504854369;1,941747572815534;0,970873786407767;0,00000000000000000
7585;Karleby (Guldborgsund Municipality);266;169;63533,83458646617;3;1127,819548872180;0;0,00000000000000;0;0,0000000000000;18;6;3;1;6,766917293233083;2,255639097744361;1,127819548872180;0,37593984962406013
7586;Horreby (Guldborgsund Municipality);509;334;65618,86051080551;16;3143,418467583497;0;0,00000000000000;7;1375,2455795677799;56;20;9;1;11,001964636542240;3,929273084479371;1,768172888015717;0,19646365422396855
7587;Nørre Ørslev (Guldborgsund Municipality);452;289;63938,05309734514;4;884,955752212389;0;0,00000000000000;1;221,2389380530973;21;8;2;1;4,646017699115045;1,769911504424779;0,442477876106195;0,22123893805309736
7588;Systofte (Guldborgsund Municipality);728;545;74862,63736263737;28;3846,153846153846;0;0,00000000000000;7;961,5384615384615;64;21;11;5;8,791208791208792;2,884615384615385;1,510989010989011;0,68681318681318682
7589;Horbelev (Guldborgsund Municipality);1172;738;62969,28327645051;25;2133,105802047782;1;85,32423208191126;7;597,2696245733789;75;25;12;4;6,399317406143344;2,133105802047782;1,023890784982935;0,34129692832764508
7590;Falkerslev (Guldborgsund Municipality);262;150;57251,90839694656;2;763,358778625954;0;0,00000000000000;2;763,3587786259542;15;3;4;0;5,725190839694656;1,145038167938931;1,526717557251908;0,00000000000000000
7591;Aastrup (Guldborgsund Municipality);803;525;65379,82565379825;23;2864,259028642590;0;0,00000000000000;8;996,2640099626401;51;12;9;0;6,351183063511831;1,494396014943960;1,120797011207970;0,00000000000000000
7592;Tårs (Guldborgsund Municipality);480;349;72708,33333333333;13;2708,333333333333;0;0,00000000000000;4;833,3333333333334;23;6;8;0;4,791666666666667;1,250000000000000;1,666666666666667;0,00000000000000000
7593;Vigsnæs (Guldborgsund Municipality);142;91;64084,50704225353;4;2816,901408450704;0;0,00000000000000;1;704,2253521126761;18;6;6;0;12,676056338028168;4,225352112676056;4,225352112676056;0,00000000000000000
7594;Majbølle (Guldborgsund Municipality);979;671;68539,32584269663;18;1838,610827374872;0;0,00000000000000;10;1021,4504596527069;91;23;17;1;9,295199182839632;2,349336057201226;1,736465781409601;0,10214504596527069
7595;Radsted (Guldborgsund Municipality);754;523;69363,39522546419;26;3448,275862068966;2;265,25198938992042;14;1856,7639257294429;47;11;11;0;6,233421750663130;1,458885941644562;1,458885941644562;0,00000000000000000
7596;Toreby (Guldborgsund Municipality);5335;3796;71152,76476101219;130;2436,738519212746;0;0,00000000000000;44;824,7422680412371;537;218;72;18;10,065604498594190;4,086223055295220;1,349578256794752;0,33739456419868791
7597;Slemminge (Guldborgsund Municipality);463;311;67170,62634989200;9;1943,844492440605;0;0,00000000000000;5;1079,9136069114470;25;7;6;1;5,399568034557236;1,511879049676026;1,295896328293737;0,21598272138228944
7598;Fjelde (Guldborgsund Municipality);172;103;59883,72093023255;9;5232,558139534884;0;0,00000000000000;1;581,3953488372093;12;7;2;0;6,976744186046512;4,069767441860465;1,162790697674419;0,00000000000000000
7599;Døllefjelde (Guldborgsund Municipality);188;118;62765,95744680850;6;3191,489361702128;0;0,00000000000000;0;0,0000000000000;17;8;2;0;9,042553191489363;4,255319148936170;1,063829787234043;0,00000000000000000
7600;Musse (Guldborgsund Municipality);195;129;66153,84615384616;2;1025,641025641026;0;0,00000000000000;0;0,0000000000000;14;4;3;0;7,179487179487179;2,051282051282051;1,538461538461539;0,00000000000000000
7601;Herritslev (Guldborgsund Municipality);428;282;65887,85046728973;15;3504,672897196262;0;0,00000000000000;2;467,2897196261682;39;21;5;0;9,112149532710280;4,906542056074766;1,168224299065421;0,00000000000000000
7602;Øster Ulslev (Guldborgsund Municipality);395;263;66582,27848101266;11;2784,810126582278;0;0,00000000000000;3;759,4936708860760;22;3;3;0;5,569620253164556;0,759493670886076;0,759493670886076;0,00000000000000000
7603;Vester Ulslev (Guldborgsund Municipality);321;220;68535,82554517133;9;2803,738317757009;0;0,00000000000000;3;934,5794392523363;18;2;3;0;5,607476635514018;0,623052959501558;0,934579439252336;0,00000000000000000
7604;Godsted (Guldborgsund Municipality);119;73;61344,53781512605;1;840,336134453781;0;0,00000000000000;1;840,3361344537815;5;1;0;1;4,201680672268908;0,840336134453782;0,000000000000000;0,84033613445378152
