Year;Quarter;Age;Sex;Population
2009;2; 84;Female;12839
2009;3; 84;Female;12877
2009;4; 84;Female;12773
2010;1; 84;Female;12662
2010;2; 84;Female;12588
2010;3; 84;Female;12535
2010;4; 84;Female;12475
2011;1; 84;Female;12437
2011;2; 84;Female;12292
2011;3; 84;Female;12310
2011;4; 84;Female;12387
2012;1; 84;Female;12145
2012;2; 84;Female;12247
2012;3; 84;Female;12193
2012;4; 84;Female;12138
2013;1; 84;Female;12289
2013;2; 84;Female;12165
2013;3; 84;Female;12092
2013;4; 84;Female;12171
2014;1; 84;Female;11981
2014;2; 84;Female;11880
2014;3; 84;Female;11996
2014;4; 84;Female;11917
2015;1; 84;Female;12097
2015;2; 84;Female;12178
2015;3; 84;Female;12177
2015;4; 84;Female;12299
2016;1; 84;Female;12154
2016;2; 84;Female;12270
2016;3; 84;Female;12278
2016;4; 84;Female;12350
2017;1; 84;Female;12467
2017;2; 84;Female;12380
2017;3; 84;Female;12451
2017;4; 84;Female;12513
2018;1; 84;Female;12552
2018;2; 84;Female;12682
2018;3; 84;Female;12870
2018;4; 84;Female;12826
2019;1; 84;Female;13183
2019;2; 84;Female;13291
2019;3; 84;Female;13479
2019;4; 84;Female;13675
2020;1; 84;Female;13417
2020;2; 84;Female;13581
2020;3; 84;Female;13798
2020;4; 84;Female;14003
2021;1; 84;Female;14195
2021;2; 84;Female;14351
2021;3; 84;Female;14664
2021;4; 84;Female;14915
2008;1; 85;Female;11419
2008;2; 85;Female;11448
2008;3; 85;Female;11540
2008;4; 85;Female;11717
2009;1; 85;Female;11918
2009;2; 85;Female;11787
2009;3; 85;Female;11801
2009;4; 85;Female;11794
2010;1; 85;Female;11819
2010;2; 85;Female;11807
2010;3; 85;Female;11865
2010;4; 85;Female;11772
2011;1; 85;Female;11618
2011;2; 85;Female;11588
2011;3; 85;Female;11575
2011;4; 85;Female;11504
2012;1; 85;Female;11489
2012;2; 85;Female;11367
2012;3; 85;Female;11436
2012;4; 85;Female;11488
2013;1; 85;Female;11234
2013;2; 85;Female;11312
2013;3; 85;Female;11276
2013;4; 85;Female;11232
2014;1; 85;Female;11388
2014;2; 85;Female;11290
2014;3; 85;Female;11222
2014;4; 85;Female;11266
2015;1; 85;Female;11146
2015;2; 85;Female;10985
2015;3; 85;Female;11060
2015;4; 85;Female;11049
2016;1; 85;Female;11246
2016;2; 85;Female;11316
2016;3; 85;Female;11346
2016;4; 85;Female;11440
2017;1; 85;Female;11281
2017;2; 85;Female;11398
2017;3; 85;Female;11368
2017;4; 85;Female;11458
2018;1; 85;Female;11558
2018;2; 85;Female;11446
2018;3; 85;Female;11529
2018;4; 85;Female;11640
2019;1; 85;Female;11702
2019;2; 85;Female;11820
2019;3; 85;Female;11983
2019;4; 85;Female;11962
2020;1; 85;Female;12276
2020;2; 85;Female;12380
2020;3; 85;Female;12580
2020;4; 85;Female;12780
2021;1; 85;Female;12524
2021;2; 85;Female;12690
2021;3; 85;Female;12875
2021;4; 85;Female;13055
2008;1; 86;Female;11236
2008;2; 86;Female;11197
2008;3; 86;Female;11028
2008;4; 86;Female;10854
2009;1; 86;Female;10415
2009;2; 86;Female;10387
2009;3; 86;Female;10497
2009;4; 86;Female;10698
2010;1; 86;Female;10853
2010;2; 86;Female;10762
2010;3; 86;Female;10763
2010;4; 86;Female;10731
2011;1; 86;Female;10773
2011;2; 86;Female;10767
2011;3; 86;Female;10857
2011;4; 86;Female;10788
2012;1; 86;Female;10608
2012;2; 86;Female;10635
2012;3; 86;Female;10623
2012;4; 86;Female;10597
2013;1; 86;Female;10557
2013;2; 86;Female;10401
2013;3; 86;Female;10503
2013;4; 86;Female;10523
2014;1; 86;Female;10338
2014;2; 86;Female;10470
2014;3; 86;Female;10398
2014;4; 86;Female;10361
2015;1; 86;Female;10482
2015;2; 86;Female;10388
2015;3; 86;Female;10353
2015;4; 86;Female;10379
2016;1; 86;Female;10227
2016;2; 86;Female;10107
2016;3; 86;Female;10153
2016;4; 86;Female;10172
2017;1; 86;Female;10346
2017;2; 86;Female;10397
2017;3; 86;Female;10437
2017;4; 86;Female;10508
2018;1; 86;Female;10357
2018;2; 86;Female;10440
2018;3; 86;Female;10459
2018;4; 86;Female;10488
2019;1; 86;Female;10604
2019;2; 86;Female;10542
2019;3; 86;Female;10621
2019;4; 86;Female;10685
2020;1; 86;Female;10783
2020;2; 86;Female;10913
2020;3; 86;Female;11094
2020;4; 86;Female;11066
2021;1; 86;Female;11329
2021;2; 86;Female;11388
2021;3; 86;Female;11632
2021;4; 86;Female;11809
2008;1; 87;Female;10232
2008;2; 87;Female; 9919
2008;3; 87;Female; 9891
2008;4; 87;Female; 9975
2009;1; 87;Female;10108
2009;2; 87;Female;10048
2009;3; 87;Female; 9871
2009;4; 87;Female; 9709
2010;1; 87;Female; 9308
2010;2; 87;Female; 9344
2010;3; 87;Female; 9457
2010;4; 87;Female; 9592
2011;1; 87;Female; 9757
2011;2; 87;Female; 9699
2011;3; 87;Female; 9702
2011;4; 87;Female; 9708
2012;1; 87;Female; 9827
2012;2; 87;Female; 9787
2012;3; 87;Female; 9797
2012;4; 87;Female; 9742
2013;1; 87;Female; 9660
2013;2; 87;Female; 9640
2013;3; 87;Female; 9654
2013;4; 87;Female; 9654
2014;1; 87;Female; 9634
2014;2; 87;Female; 9532
2014;3; 87;Female; 9654
2014;4; 87;Female; 9672
2015;1; 87;Female; 9460
2015;2; 87;Female; 9529
2015;3; 87;Female; 9469
2015;4; 87;Female; 9404
2016;1; 87;Female; 9532
2016;2; 87;Female; 9435
2016;3; 87;Female; 9385
2016;4; 87;Female; 9381
2017;1; 87;Female; 9273
2017;2; 87;Female; 9161
2017;3; 87;Female; 9219
2017;4; 87;Female; 9255
2018;1; 87;Female; 9385
2018;2; 87;Female; 9452
2018;3; 87;Female; 9495
2018;4; 87;Female; 9587
2019;1; 87;Female; 9384
2019;2; 87;Female; 9483
2019;3; 87;Female; 9520
2019;4; 87;Female; 9574
2020;1; 87;Female; 9620
2020;2; 87;Female; 9614
2020;3; 87;Female; 9691
2020;4; 87;Female; 9764
2021;1; 87;Female; 9807
2021;2; 87;Female; 9949
2021;3; 87;Female;10068
2021;4; 87;Female;10025
2008;1; 88;Female; 7844
2008;2; 88;Female; 8497
2008;3; 88;Female; 9039
2008;4; 88;Female; 9384
2009;1; 88;Female; 9114
2009;2; 88;Female; 8732
2009;3; 88;Female; 8738
2009;4; 88;Female; 8844
2010;1; 88;Female; 8985
2010;2; 88;Female; 8909
2010;3; 88;Female; 8770
2010;4; 88;Female; 8605
2011;1; 88;Female; 8255
2011;2; 88;Female; 8326
2011;3; 88;Female; 8417
2011;4; 88;Female; 8565
2012;1; 88;Female; 8691
2012;2; 88;Female; 8705
2012;3; 88;Female; 8716
2012;4; 88;Female; 8717
2013;1; 88;Female; 8801
2013;2; 88;Female; 8700
2013;3; 88;Female; 8730
2013;4; 88;Female; 8710
2014;1; 88;Female; 8611
2014;2; 88;Female; 8629
2014;3; 88;Female; 8656
2014;4; 88;Female; 8665
2015;1; 88;Female; 8673
2015;2; 88;Female; 8571
2015;3; 88;Female; 8655
2015;4; 88;Female; 8677
2016;1; 88;Female; 8505
2016;2; 88;Female; 8620
2016;3; 88;Female; 8502
2016;4; 88;Female; 8473
2017;1; 88;Female; 8545
2017;2; 88;Female; 8456
2017;3; 88;Female; 8445
2017;4; 88;Female; 8455
2018;1; 88;Female; 8318
2018;2; 88;Female; 8171
2018;3; 88;Female; 8229
2018;4; 88;Female; 8278
2019;1; 88;Female; 8422
2019;2; 88;Female; 8462
2019;3; 88;Female; 8505
2019;4; 88;Female; 8564
2020;1; 88;Female; 8432
2020;2; 88;Female; 8536
2020;3; 88;Female; 8581
2020;4; 88;Female; 8652
2021;1; 88;Female; 8664
2021;2; 88;Female; 8622
2021;3; 88;Female; 8704
2021;4; 88;Female; 8769
2008;1; 89;Female; 7001
2008;2; 89;Female; 6865
2008;3; 89;Female; 6655
2008;4; 89;Female; 6584
2009;1; 89;Female; 6867
2009;2; 89;Female; 7425
2009;3; 89;Female; 7896
2009;4; 89;Female; 8180
2010;1; 89;Female; 7986
2010;2; 89;Female; 7717
2010;3; 89;Female; 7685
2010;4; 89;Female; 7761
2011;1; 89;Female; 7865
2011;2; 89;Female; 7801
2011;3; 89;Female; 7753
2011;4; 89;Female; 7613
2012;1; 89;Female; 7307
2012;2; 89;Female; 7358
2012;3; 89;Female; 7430
2012;4; 89;Female; 7610
2013;1; 89;Female; 7760
2013;2; 89;Female; 7705
2013;3; 89;Female; 7696
2013;4; 89;Female; 7639
2014;1; 89;Female; 7752
2014;2; 89;Female; 7734
2014;3; 89;Female; 7737
2014;4; 89;Female; 7717
2015;1; 89;Female; 7671
2015;2; 89;Female; 7645
2015;3; 89;Female; 7668
2015;4; 89;Female; 7727
2016;1; 89;Female; 7713
2016;2; 89;Female; 7591
2016;3; 89;Female; 7698
2016;4; 89;Female; 7729
2017;1; 89;Female; 7548
2017;2; 89;Female; 7637
2017;3; 89;Female; 7544
2017;4; 89;Female; 7511
2018;1; 89;Female; 7607
2018;2; 89;Female; 7487
2018;3; 89;Female; 7476
2018;4; 89;Female; 7433
2019;1; 89;Female; 7321
2019;2; 89;Female; 7249
2019;3; 89;Female; 7269
2019;4; 89;Female; 7340
2020;1; 89;Female; 7462
2020;2; 89;Female; 7507
2020;3; 89;Female; 7547
2020;4; 89;Female; 7635
2021;1; 89;Female; 7524
2021;2; 89;Female; 7629
2021;3; 89;Female; 7652
2021;4; 89;Female; 7645
2008;1; 90;Female; 5869
2008;2; 90;Female; 5892
2008;3; 90;Female; 5920
2008;4; 90;Female; 5934
2009;1; 90;Female; 6015
2009;2; 90;Female; 5853
2009;3; 90;Female; 5665
2009;4; 90;Female; 5598
2010;1; 90;Female; 5873
2010;2; 90;Female; 6389
2010;3; 90;Female; 6835
2010;4; 90;Female; 7088
2011;1; 90;Female; 6866
2011;2; 90;Female; 6686
2011;3; 90;Female; 6619
2011;4; 90;Female; 6733
2012;1; 90;Female; 6807
2012;2; 90;Female; 6763
2012;3; 90;Female; 6760
2012;4; 90;Female; 6606
2013;1; 90;Female; 6324
2013;2; 90;Female; 6350
2013;3; 90;Female; 6424
2013;4; 90;Female; 6559
2014;1; 90;Female; 6686
2014;2; 90;Female; 6714
2014;3; 90;Female; 6753
2014;4; 90;Female; 6651
2015;1; 90;Female; 6757
2015;2; 90;Female; 6727
2015;3; 90;Female; 6746
2015;4; 90;Female; 6758
2016;1; 90;Female; 6723
2016;2; 90;Female; 6693
2016;3; 90;Female; 6704
2016;4; 90;Female; 6754
2017;1; 90;Female; 6733
2017;2; 90;Female; 6638
2017;3; 90;Female; 6726
2017;4; 90;Female; 6709
2018;1; 90;Female; 6568
2018;2; 90;Female; 6554
2018;3; 90;Female; 6479
2018;4; 90;Female; 6496
2019;1; 90;Female; 6591
2019;2; 90;Female; 6551
2019;3; 90;Female; 6523
2019;4; 90;Female; 6501
2020;1; 90;Female; 6364
2020;2; 90;Female; 6295
2020;3; 90;Female; 6346
2020;4; 90;Female; 6425
2021;1; 90;Female; 6552
2021;2; 90;Female; 6584
2021;3; 90;Female; 6610
2021;4; 90;Female; 6701
2008;1; 91;Female; 4986
2008;2; 91;Female; 4953
2008;3; 91;Female; 4954
2008;4; 91;Female; 4971
2009;1; 91;Female; 4927
2009;2; 91;Female; 4948
2009;3; 91;Female; 4980
2009;4; 91;Female; 4999
2010;1; 91;Female; 5055
2010;2; 91;Female; 4942
2010;3; 91;Female; 4777
2010;4; 91;Female; 4701
2011;1; 91;Female; 4965
2011;2; 91;Female; 5366
2011;3; 91;Female; 5785
2011;4; 91;Female; 6025
2012;1; 91;Female; 5898
2012;2; 91;Female; 5747
2012;3; 91;Female; 5695
2012;4; 91;Female; 5766
2013;1; 91;Female; 5832
2013;2; 91;Female; 5707
2013;3; 91;Female; 5661
2013;4; 91;Female; 5585
2014;1; 91;Female; 5402
2014;2; 91;Female; 5450
2014;3; 91;Female; 5549
2014;4; 91;Female; 5674
2015;1; 91;Female; 5734
2015;2; 91;Female; 5749
2015;3; 91;Female; 5725
2015;4; 91;Female; 5664
2016;1; 91;Female; 5749
2016;2; 91;Female; 5774
2016;3; 91;Female; 5798
2016;4; 91;Female; 5824
2017;1; 91;Female; 5750
2017;2; 91;Female; 5641
2017;3; 91;Female; 5646
2017;4; 91;Female; 5765
2018;1; 91;Female; 5781
2018;2; 91;Female; 5668
2018;3; 91;Female; 5710
2018;4; 91;Female; 5676
2019;1; 91;Female; 5555
2019;2; 91;Female; 5586
2019;3; 91;Female; 5549
2019;4; 91;Female; 5571
2020;1; 91;Female; 5671
2020;2; 91;Female; 5629
2020;3; 91;Female; 5609
2020;4; 91;Female; 5572
2021;1; 91;Female; 5444
2021;2; 91;Female; 5410
2021;3; 91;Female; 5457
2021;4; 91;Female; 5502
2008;1; 92;Female; 3960
2008;2; 92;Female; 3984
2008;3; 92;Female; 4117
2008;4; 92;Female; 4139
2009;1; 92;Female; 4171
2009;2; 92;Female; 4059
2009;3; 92;Female; 4090
2009;4; 92;Female; 4132
2010;1; 92;Female; 4118
2010;2; 92;Female; 4156
2010;3; 92;Female; 4164
2010;4; 92;Female; 4186
2011;1; 92;Female; 4212
2011;2; 92;Female; 4087
2011;3; 92;Female; 3942
2011;4; 92;Female; 3897
2012;1; 92;Female; 4153
2012;2; 92;Female; 4505
2012;3; 92;Female; 4849
2012;4; 92;Female; 5079
2013;1; 92;Female; 4960
2013;2; 92;Female; 4814
2013;3; 92;Female; 4768
2013;4; 92;Female; 4807
2014;1; 92;Female; 4861
2014;2; 92;Female; 4780
2014;3; 92;Female; 4737
2014;4; 92;Female; 4686
2015;1; 92;Female; 4492
2015;2; 92;Female; 4534
2015;3; 92;Female; 4633
2015;4; 92;Female; 4757
2016;1; 92;Female; 4828
2016;2; 92;Female; 4843
2016;3; 92;Female; 4838
2016;4; 92;Female; 4757
2017;1; 92;Female; 4867
2017;2; 92;Female; 4879
2017;3; 92;Female; 4899
2017;4; 92;Female; 4888
2018;1; 92;Female; 4817
2018;2; 92;Female; 4781
2018;3; 92;Female; 4776
2018;4; 92;Female; 4839
2019;1; 92;Female; 4829
2019;2; 92;Female; 4783
2019;3; 92;Female; 4797
2019;4; 92;Female; 4790
2020;1; 92;Female; 4667
2020;2; 92;Female; 4670
2020;3; 92;Female; 4651
2020;4; 92;Female; 4681
2021;1; 92;Female; 4765
2021;2; 92;Female; 4776
2021;3; 92;Female; 4777
2021;4; 92;Female; 4676
2008;1; 93;Female; 3393
2008;2; 93;Female; 3336
2008;3; 93;Female; 3251
2008;4; 93;Female; 3226
2009;1; 93;Female; 3159
2009;2; 93;Female; 3190
2009;3; 93;Female; 3326
2009;4; 93;Female; 3408
2010;1; 93;Female; 3391
2010;2; 93;Female; 3312
2010;3; 93;Female; 3335
2010;4; 93;Female; 3370
2011;1; 93;Female; 3359
2011;2; 93;Female; 3367
2011;3; 93;Female; 3407
2011;4; 93;Female; 3392
2012;1; 93;Female; 3360
2012;2; 93;Female; 3285
2012;3; 93;Female; 3187
2012;4; 93;Female; 3170
2013;1; 93;Female; 3388
2013;2; 93;Female; 3654
2013;3; 93;Female; 3931
2013;4; 93;Female; 4131
2014;1; 93;Female; 4072
2014;2; 93;Female; 3988
2014;3; 93;Female; 3969
2014;4; 93;Female; 3974
2015;1; 93;Female; 4017
2015;2; 93;Female; 3899
2015;3; 93;Female; 3858
2015;4; 93;Female; 3808
2016;1; 93;Female; 3619
2016;2; 93;Female; 3660
2016;3; 93;Female; 3794
2016;4; 93;Female; 3920
2017;1; 93;Female; 4001
2017;2; 93;Female; 3969
2017;3; 93;Female; 3947
2017;4; 93;Female; 3914
2018;1; 93;Female; 3997
2018;2; 93;Female; 3969
2018;3; 93;Female; 3994
2018;4; 93;Female; 3972
2019;1; 93;Female; 3944
2019;2; 93;Female; 3926
2019;3; 93;Female; 3963
2019;4; 93;Female; 4020
2020;1; 93;Female; 4001
2020;2; 93;Female; 3973
2020;3; 93;Female; 3936
2020;4; 93;Female; 3923
2021;1; 93;Female; 3828
2021;2; 93;Female; 3800
2021;3; 93;Female; 3817
2021;4; 93;Female; 3872
2008;1; 94;Female; 2580
2008;2; 94;Female; 2628
2008;3; 94;Female; 2693
2008;4; 94;Female; 2714
2009;1; 94;Female; 2667
2009;2; 94;Female; 2611
2009;3; 94;Female; 2551
2009;4; 94;Female; 2483
2010;1; 94;Female; 2475
2010;2; 94;Female; 2565
2010;3; 94;Female; 2629
2010;4; 94;Female; 2688
2011;1; 94;Female; 2690
2011;2; 94;Female; 2643
2011;3; 94;Female; 2674
2011;4; 94;Female; 2662
2012;1; 94;Female; 2674
2012;2; 94;Female; 2668
2012;3; 94;Female; 2676
2012;4; 94;Female; 2713
2013;1; 94;Female; 2723
2013;2; 94;Female; 2661
2013;3; 94;Female; 2550
2013;4; 94;Female; 2525
2014;1; 94;Female; 2666
2014;2; 94;Female; 2919
2014;3; 94;Female; 3186
2014;4; 94;Female; 3310
2015;1; 94;Female; 3252
2015;2; 94;Female; 3152
2015;3; 94;Female; 3168
2015;4; 94;Female; 3171
2016;1; 94;Female; 3172
2016;2; 94;Female; 3077
2016;3; 94;Female; 3024
2016;4; 94;Female; 3040
2017;1; 94;Female; 2874
2017;2; 94;Female; 2934
2017;3; 94;Female; 3025
2017;4; 94;Female; 3102
2018;1; 94;Female; 3148
2018;2; 94;Female; 3149
2018;3; 94;Female; 3168
2018;4; 94;Female; 3108
2019;1; 94;Female; 3184
2019;2; 94;Female; 3187
2019;3; 94;Female; 3187
2019;4; 94;Female; 3214
2020;1; 94;Female; 3189
2020;2; 94;Female; 3182
2020;3; 94;Female; 3209
2020;4; 94;Female; 3236
2021;1; 94;Female; 3216
2021;2; 94;Female; 3157
2021;3; 94;Female; 3122
2021;4; 94;Female; 3086
2008;1; 95;Female; 1994
2008;2; 95;Female; 1984
2008;3; 95;Female; 1948
2008;4; 95;Female; 1963
2009;1; 95;Female; 1967
2009;2; 95;Female; 1990
2009;3; 95;Female; 2010
2009;4; 95;Female; 2050
2010;1; 95;Female; 2045
2010;2; 95;Female; 2028
2010;3; 95;Female; 2010
2010;4; 95;Female; 1939
2011;1; 95;Female; 1950
2011;2; 95;Female; 2014
2011;3; 95;Female; 2073
2011;4; 95;Female; 2123
2012;1; 95;Female; 2081
2012;2; 95;Female; 2045
2012;3; 95;Female; 2086
2012;4; 95;Female; 2089
2013;1; 95;Female; 2072
2013;2; 95;Female; 2027
2013;3; 95;Female; 2030
2013;4; 95;Female; 2074
2014;1; 95;Female; 2108
2014;2; 95;Female; 2108
2014;3; 95;Female; 2033
2014;4; 95;Female; 2001
2015;1; 95;Female; 2133
2015;2; 95;Female; 2303
2015;3; 95;Female; 2446
2015;4; 95;Female; 2537
2016;1; 95;Female; 2538
2016;2; 95;Female; 2461
2016;3; 95;Female; 2482
2016;4; 95;Female; 2468
2017;1; 95;Female; 2489
2017;2; 95;Female; 2403
2017;3; 95;Female; 2360
2017;4; 95;Female; 2368
2018;1; 95;Female; 2241
2018;2; 95;Female; 2240
2018;3; 95;Female; 2331
2018;4; 95;Female; 2401
2019;1; 95;Female; 2435
2019;2; 95;Female; 2451
2019;3; 95;Female; 2478
2019;4; 95;Female; 2450
2020;1; 95;Female; 2489
2020;2; 95;Female; 2486
2020;3; 95;Female; 2502
2020;4; 95;Female; 2522
2021;1; 95;Female; 2495
2021;2; 95;Female; 2528
2021;3; 95;Female; 2504
2021;4; 95;Female; 2499
2008;1; 96;Female; 1404
2008;2; 96;Female; 1407
2008;3; 96;Female; 1447
2008;4; 96;Female; 1478
2009;1; 96;Female; 1511
2009;2; 96;Female; 1455
2009;3; 96;Female; 1443
2009;4; 96;Female; 1437
2010;1; 96;Female; 1445
2010;2; 96;Female; 1473
2010;3; 96;Female; 1531
2010;4; 96;Female; 1547
2011;1; 96;Female; 1541
2011;2; 96;Female; 1545
2011;3; 96;Female; 1487
2011;4; 96;Female; 1460
2012;1; 96;Female; 1485
2012;2; 96;Female; 1537
2012;3; 96;Female; 1570
2012;4; 96;Female; 1624
2013;1; 96;Female; 1595
2013;2; 96;Female; 1543
2013;3; 96;Female; 1590
2013;4; 96;Female; 1560
2014;1; 96;Female; 1556
2014;2; 96;Female; 1551
2014;3; 96;Female; 1565
2014;4; 96;Female; 1609
2015;1; 96;Female; 1600
2015;2; 96;Female; 1591
2015;3; 96;Female; 1524
2015;4; 96;Female; 1530
2016;1; 96;Female; 1615
2016;2; 96;Female; 1760
2016;3; 96;Female; 1842
2016;4; 96;Female; 1943
2017;1; 96;Female; 1925
2017;2; 96;Female; 1840
2017;3; 96;Female; 1871
2017;4; 96;Female; 1877
2018;1; 96;Female; 1876
2018;2; 96;Female; 1790
2018;3; 96;Female; 1748
2018;4; 96;Female; 1759
2019;1; 96;Female; 1678
2019;2; 96;Female; 1721
2019;3; 96;Female; 1758
2019;4; 96;Female; 1785
2020;1; 96;Female; 1817
2020;2; 96;Female; 1868
2020;3; 96;Female; 1936
2020;4; 96;Female; 1876
2021;1; 96;Female; 1931
2021;2; 96;Female; 1920
2021;3; 96;Female; 1908
2021;4; 96;Female; 1938
2008;1; 97;Female; 1069
2008;2; 97;Female; 1019
2008;3; 97;Female;  973
2008;4; 97;Female;  981
2009;1; 97;Female; 1016
2009;2; 97;Female; 1023
2009;3; 97;Female; 1046
2009;4; 97;Female; 1073
2010;1; 97;Female; 1111
2010;2; 97;Female; 1052
2010;3; 97;Female; 1038
2010;4; 97;Female; 1039
2011;1; 97;Female; 1017
2011;2; 97;Female; 1068
2011;3; 97;Female; 1098
2011;4; 97;Female; 1119
2012;1; 97;Female; 1119
2012;2; 97;Female; 1102
2012;3; 97;Female; 1071
2012;4; 97;Female; 1091
2013;1; 97;Female; 1093
2013;2; 97;Female; 1115
2013;3; 97;Female; 1135
2013;4; 97;Female; 1197
2014;1; 97;Female; 1211
2014;2; 97;Female; 1197
2014;3; 97;Female; 1217
2014;4; 97;Female; 1186
2015;1; 97;Female; 1168
2015;2; 97;Female; 1142
2015;3; 97;Female; 1129
2015;4; 97;Female; 1179
2016;1; 97;Female; 1196
2016;2; 97;Female; 1189
2016;3; 97;Female; 1129
2016;4; 97;Female; 1126
2017;1; 97;Female; 1193
2017;2; 97;Female; 1310
2017;3; 97;Female; 1379
2017;4; 97;Female; 1411
2018;1; 97;Female; 1402
2018;2; 97;Female; 1354
2018;3; 97;Female; 1358
2018;4; 97;Female; 1348
2019;1; 97;Female; 1357
2019;2; 97;Female; 1302
2019;3; 97;Female; 1280
2019;4; 97;Female; 1308
2020;1; 97;Female; 1252
2020;2; 97;Female; 1319
2020;3; 97;Female; 1341
2020;4; 97;Female; 1374
2021;1; 97;Female; 1385
2021;2; 97;Female; 1386
2021;3; 97;Female; 1429
2021;4; 97;Female; 1385
2008;1; 98;Female;  699
2008;2; 98;Female;  723
2008;3; 98;Female;  756
2008;4; 98;Female;  763
2009;1; 98;Female;  741
2009;2; 98;Female;  697
2009;3; 98;Female;  688
2009;4; 98;Female;  699
2010;1; 98;Female;  706
2010;2; 98;Female;  746
2010;3; 98;Female;  750
2010;4; 98;Female;  786
2011;1; 98;Female;  816
2011;2; 98;Female;  770
2011;3; 98;Female;  733
2011;4; 98;Female;  719
2012;1; 98;Female;  719
2012;2; 98;Female;  760
2012;3; 98;Female;  779
2012;4; 98;Female;  789
2013;1; 98;Female;  804
2013;2; 98;Female;  776
2013;3; 98;Female;  749
2013;4; 98;Female;  755
2014;1; 98;Female;  768
2014;2; 98;Female;  830
2014;3; 98;Female;  851
2014;4; 98;Female;  892
2015;1; 98;Female;  896
2015;2; 98;Female;  864
2015;3; 98;Female;  878
2015;4; 98;Female;  853
2016;1; 98;Female;  834
2016;2; 98;Female;  822
2016;3; 98;Female;  827
2016;4; 98;Female;  856
2017;1; 98;Female;  862
2017;2; 98;Female;  856
2017;3; 98;Female;  820
2017;4; 98;Female;  825
2018;1; 98;Female;  896
2018;2; 98;Female;  942
2018;3; 98;Female;  973
2018;4; 98;Female;  998
2019;1; 98;Female;  984
2019;2; 98;Female;  984
2019;3; 98;Female;  974
2019;4; 98;Female;  956
2020;1; 98;Female;  964
2020;2; 98;Female;  947
2020;3; 98;Female;  927
2020;4; 98;Female;  931
2021;1; 98;Female;  898
2021;2; 98;Female;  958
2021;3; 98;Female;  986
2021;4; 98;Female; 1004
2008;1; 99;Female;  464
2008;2; 99;Female;  455
2008;3; 99;Female;  451
2008;4; 99;Female;  460
2009;1; 99;Female;  478
2009;2; 99;Female;  477
2009;3; 99;Female;  498
2009;4; 99;Female;  515
2010;1; 99;Female;  498
2010;2; 99;Female;  487
2010;3; 99;Female;  476
2010;4; 99;Female;  484
2011;1; 99;Female;  498
2011;2; 99;Female;  535
2011;3; 99;Female;  537
2011;4; 99;Female;  564
2012;1; 99;Female;  568
2012;2; 99;Female;  532
2012;3; 99;Female;  527
2012;4; 99;Female;  508
2013;1; 99;Female;  497
2013;2; 99;Female;  516
2013;3; 99;Female;  530
2013;4; 99;Female;  528
2014;1; 99;Female;  533
2014;2; 99;Female;  527
2014;3; 99;Female;  516
2014;4; 99;Female;  532
2015;1; 99;Female;  558
2015;2; 99;Female;  575
2015;3; 99;Female;  583
2015;4; 99;Female;  625
2016;1; 99;Female;  622
2016;2; 99;Female;  607
2016;3; 99;Female;  615
2016;4; 99;Female;  584
2017;1; 99;Female;  565
2017;2; 99;Female;  557
2017;3; 99;Female;  574
2017;4; 99;Female;  594
2018;1; 99;Female;  583
2018;2; 99;Female;  562
