"3. stik dato";"kommunenavn";"Antal 3. stik"
2021-11-09;Horsens;72
2021-11-09;Kolding;226
2021-11-09;Vejle;231
2021-11-09;Herning;56
2021-11-09;Holstebro;427
2021-11-09;Lemvig;33
2021-11-09;Struer;31
2021-11-09;Syddjurs;28
2021-11-09;Norddjurs;18
2021-11-09;Favrskov;208
2021-11-09;Odder;85
2021-11-09;Randers;212
2021-11-09;Silkeborg;81
2021-11-09;Skanderborg;68
2021-11-09;Århus;870
2021-11-09;Ikast-Brande;8
2021-11-09;Ringkøbing-Skjern;205
2021-11-09;Hedensted;193
2021-11-09;Morsø;25
2021-11-09;Skive;154
2021-11-09;Thisted;191
2021-11-09;Viborg;377
2021-11-09;Brønderslev;36
2021-11-09;Frederikshavn;818
2021-11-09;Vesthimmerland;27
2021-11-09;Læsø;4
2021-11-09;Rebild;420
2021-11-09;Mariagerfjord;61
2021-11-09;Jammerbugt;25
2021-11-09;Aalborg;476
2021-11-09;Hjørring;17
2021-11-10;København;923
2021-11-10;Frederiksberg;220
2021-11-10;Ballerup;186
2021-11-10;Brøndby;77
2021-11-10;Dragør;10
2021-11-10;Gentofte;231
2021-11-10;Gladsaxe;195
2021-11-10;Glostrup;34
2021-11-10;Herlev;128
2021-11-10;Albertslund;108
2021-11-10;Hvidovre;131
2021-11-10;Høje Tåstrup;159
2021-11-10;Lyngby-Taarbæk;120
2021-11-10;Rødovre;134
2021-11-10;Ishøj;44
2021-11-10;Tårnby;82
2021-11-10;Vallensbæk;90
2021-11-10;Furesø;144
2021-11-10;Allerød;61
2021-11-10;Fredensborg;105
2021-11-10;Helsingør;113
2021-11-10;Hillerød;160
2021-11-10;Hørsholm;254
2021-11-10;Rudersdal;181
2021-11-10;Egedal;82
2021-11-10;Frederikssund;68
2021-11-10;Greve;276
2021-11-10;Køge;259
2021-11-10;Halsnæs;309
2021-11-10;Roskilde;287
2021-11-10;Solrød;177
2021-11-10;Gribskov;100
2021-11-10;Odsherred;329
2021-11-10;Holbæk;324
2021-11-10;Faxe;220
2021-11-10;Kalundborg;270
2021-11-10;Ringsted;181
2021-11-10;Slagelse;460
2021-11-10;Stevns;238
2021-11-10;Sorø;210
2021-11-10;Lejre;181
2021-11-10;Lolland;332
2021-11-10;Næstved;283
2021-11-10;Guldborgsund;336
2021-11-10;Vordingborg;271
2021-11-10;Bornholm;331
2021-11-10;Middelfart;56
2021-11-10;Assens;323
2021-11-10;Faaborg-Midtfyn;261
2021-11-10;Kerteminde;85
2021-11-10;Nyborg;53
2021-11-10;Odense;712
2021-11-10;Svendborg;257
2021-11-10;Nordfyn;63
2021-11-10;Langeland;11
2021-11-10;Haderslev;53
2021-11-10;Billund;56
2021-11-10;Sønderborg;178
2021-11-10;Tønder;138
2021-11-10;Esbjerg;294
2021-11-10;Fanø;7
2021-11-10;Varde;182
2021-11-10;Vejen;85
2021-11-10;Aabenraa;122
2021-11-10;Fredericia;246
2021-11-10;Horsens;598
2021-11-10;Kolding;198
2021-11-10;Vejle;345
2021-11-10;Herning;495
2021-11-10;Holstebro;20
2021-11-10;Lemvig;155
2021-11-10;Struer;7
2021-11-10;Syddjurs;299
2021-11-10;Norddjurs;214
2021-11-10;Favrskov;94
2021-11-10;Odder;149
2021-11-10;Randers;355
2021-11-10;Silkeborg;370
2021-11-10;Samsø;352
2021-11-10;Skanderborg;380
2021-11-10;Århus;1144
2021-11-10;Ikast-Brande;193
2021-11-10;Ringkøbing-Skjern;257
2021-11-10;Hedensted;226
2021-11-10;Morsø;4
2021-11-10;Skive;153
2021-11-10;Thisted;2
2021-11-10;Viborg;424
2021-11-10;Brønderslev;18
2021-11-10;Frederikshavn;16
2021-11-10;Vesthimmerland;24
2021-11-10;Rebild;43
2021-11-10;Mariagerfjord;156
2021-11-10;Jammerbugt;6
2021-11-10;Aalborg;29
2021-11-10;Hjørring;246
2021-11-11;København;931
2021-11-11;Frederiksberg;243
2021-11-11;Ballerup;113
2021-11-11;Brøndby;72
2021-11-11;Dragør;11
2021-11-11;Gentofte;226
2021-11-11;Gladsaxe;162
2021-11-11;Glostrup;35
2021-11-11;Herlev;68
2021-11-11;Albertslund;50
2021-11-11;Hvidovre;107
2021-11-11;Høje Tåstrup;148
2021-11-11;Lyngby-Taarbæk;282
2021-11-11;Rødovre;125
2021-11-11;Ishøj;29
2021-11-11;Tårnby;31
2021-11-11;Vallensbæk;72
2021-11-11;Furesø;166
2021-11-11;Allerød;71
2021-11-11;Fredensborg;140
2021-11-11;Helsingør;98
2021-11-11;Hillerød;158
2021-11-11;Hørsholm;68
2021-11-11;Rudersdal;196
2021-11-11;Egedal;213
2021-11-11;Frederikssund;393
2021-11-11;Greve;75
2021-11-11;Køge;252
2021-11-11;Halsnæs;115
2021-11-11;Roskilde;344
2021-11-11;Solrød;72
2021-11-11;Gribskov;118
2021-11-11;Odsherred;111
2021-11-11;Holbæk;286
2021-11-11;Faxe;78
2021-11-11;Kalundborg;224
2021-11-11;Ringsted;43
2021-11-11;Slagelse;436
2021-11-11;Stevns;66
2021-11-11;Sorø;131
2021-11-11;Lejre;94
2021-11-11;Lolland;149
2021-11-11;Næstved;282
2021-11-11;Guldborgsund;284
2021-11-11;Vordingborg;103
2021-11-11;Bornholm;220
2021-11-11;Middelfart;38
2021-11-11;Assens;70
2021-11-11;Faaborg-Midtfyn;134
2021-11-11;Kerteminde;87
2021-11-11;Nyborg;253
2021-11-11;Odense;587
2021-11-11;Svendborg;184
2021-11-11;Nordfyn;69
2021-11-11;Langeland;9
2021-11-11;Ærø;1
2021-11-11;Haderslev;189
2021-11-11;Billund;131
2021-11-11;Sønderborg;112
2021-11-11;Tønder;18
2021-11-11;Esbjerg;268
2021-11-11;Fanø;3
2021-11-11;Varde;89
2021-11-11;Vejen;87
2021-11-11;Aabenraa;80
2021-11-11;Fredericia;227
2021-11-11;Horsens;60
2021-11-11;Kolding;255
2021-11-11;Vejle;330
2021-11-11;Herning;51
2021-11-11;Holstebro;446
2021-11-11;Lemvig;35
2021-11-11;Struer;158
2021-11-11;Syddjurs;28
2021-11-11;Norddjurs;25
2021-11-11;Favrskov;228
2021-11-11;Odder;4
2021-11-11;Randers;233
2021-11-11;Silkeborg;399
2021-11-11;Samsø;40
2021-11-11;Skanderborg;90
2021-11-11;Århus;870
2021-11-11;Ikast-Brande;25
2021-11-11;Ringkøbing-Skjern;214
2021-11-11;Hedensted;187
2021-11-11;Skive;156
2021-11-11;Thisted;4
2021-11-11;Viborg;364
2021-11-11;Brønderslev;25
2021-11-11;Frederikshavn;9
2021-11-11;Vesthimmerland;16
2021-11-11;Rebild;94
2021-11-11;Mariagerfjord;415
2021-11-11;Jammerbugt;28
2021-11-11;Aalborg;587
2021-11-11;Hjørring;9
2021-11-12;København;674
2021-11-12;Frederiksberg;233
2021-11-12;Ballerup;102
2021-11-12;Brøndby;63
2021-11-12;Dragør;8
2021-11-12;Gentofte;213
2021-11-12;Gladsaxe;172
2021-11-12;Glostrup;50
2021-11-12;Herlev;26
2021-11-12;Albertslund;94
2021-11-12;Hvidovre;312
2021-11-12;Høje Tåstrup;115
2021-11-12;Lyngby-Taarbæk;88
2021-11-12;Rødovre;95
2021-11-12;Ishøj;20
2021-11-12;Tårnby;289
2021-11-12;Vallensbæk;26
2021-11-12;Furesø;116
2021-11-12;Allerød;66
2021-11-12;Fredensborg;85
2021-11-12;Helsingør;85
2021-11-12;Hillerød;136
2021-11-12;Hørsholm;56
2021-11-12;Rudersdal;165
2021-11-12;Egedal;94
2021-11-12;Frederikssund;64
2021-11-12;Greve;155
2021-11-12;Køge;204
2021-11-12;Halsnæs;47
2021-11-12;Roskilde;335
2021-11-12;Solrød;67
2021-11-12;Gribskov;89
2021-11-12;Odsherred;93
2021-11-12;Holbæk;301
2021-11-12;Faxe;112
2021-11-12;Kalundborg;191
2021-11-12;Ringsted;27
2021-11-12;Slagelse;422
2021-11-12;Stevns;64
2021-11-12;Sorø;101
2021-11-12;Lejre;101
2021-11-12;Lolland;129
2021-11-12;Næstved;317
2021-11-12;Guldborgsund;290
2021-11-12;Vordingborg;123
2021-11-12;Bornholm;252
2021-11-12;Middelfart;12
2021-11-12;Assens;51
2021-11-12;Faaborg-Midtfyn;77
2021-11-12;Kerteminde;48
2021-11-12;Nyborg;36
2021-11-12;Odense;446
2021-11-12;Svendborg;101
2021-11-12;Nordfyn;47
2021-11-12;Langeland;235
2021-11-12;Ærø;306
2021-11-12;Haderslev;36
2021-11-12;Billund;68
2021-11-12;Sønderborg;101
2021-11-12;Tønder;21
2021-11-12;Esbjerg;255
2021-11-12;Fanø;3
2021-11-12;Varde;105
2021-11-12;Vejen;58
2021-11-12;Aabenraa;75
2021-11-12;Fredericia;39
2021-11-12;Horsens;410
2021-11-12;Kolding;203
2021-11-12;Vejle;234
2021-11-12;Herning;588
2021-11-12;Holstebro;12
2021-11-12;Lemvig;1
2021-11-12;Struer;1
2021-11-12;Syddjurs;194
2021-11-12;Norddjurs;66
2021-11-12;Favrskov;69
2021-11-12;Odder;11
2021-11-12;Randers;170
2021-11-12;Silkeborg;379
2021-11-12;Samsø;1
2021-11-12;Skanderborg;270
2021-11-12;Århus;1140
2021-11-12;Ikast-Brande;269
2021-11-12;Ringkøbing-Skjern;69
2021-11-12;Hedensted;100
2021-11-12;Morsø;1
2021-11-12;Skive;12
2021-11-12;Thisted;1
2021-11-12;Viborg;344
2021-11-12;Brønderslev;36
2021-11-12;Frederikshavn;31
2021-11-12;Vesthimmerland;7
2021-11-12;Rebild;2
2021-11-12;Mariagerfjord;5
2021-11-12;Jammerbugt;15
2021-11-12;Aalborg;14
2021-11-12;Hjørring;256
2021-11-13;København;226
2021-11-13;Frederiksberg;56
2021-11-13;Ballerup;44
2021-11-13;Brøndby;27
2021-11-13;Dragør;3
2021-11-13;Gentofte;34
2021-11-13;Gladsaxe;20
2021-11-13;Glostrup;20
2021-11-13;Herlev;17
2021-11-13;Albertslund;17
2021-11-13;Hvidovre;59
2021-11-13;Høje Tåstrup;85
2021-11-13;Lyngby-Taarbæk;41
2021-11-13;Rødovre;15
2021-11-13;Ishøj;41
2021-11-13;Tårnby;11
2021-11-13;Vallensbæk;4
2021-11-13;Furesø;38
2021-11-13;Allerød;57
2021-11-13;Fredensborg;61
2021-11-13;Helsingør;29
2021-11-13;Hillerød;88
2021-11-13;Hørsholm;29
2021-11-13;Rudersdal;65
2021-11-13;Egedal;52
2021-11-13;Frederikssund;47
2021-11-13;Greve;61
2021-11-13;Køge;93
2021-11-13;Halsnæs;28
2021-11-13;Roskilde;238
2021-11-13;Solrød;23
2021-11-13;Gribskov;50
2021-11-13;Odsherred;91
2021-11-13;Holbæk;187
2021-11-13;Faxe;44
2021-11-13;Kalundborg;50
2021-11-13;Ringsted;142
2021-11-13;Slagelse;249
2021-11-13;Stevns;15
2021-11-13;Sorø;113
2021-11-13;Lejre;65
2021-11-13;Lolland;42
2021-11-13;Næstved;202
2021-11-13;Guldborgsund;177
2021-11-13;Vordingborg;103
2021-11-13;Bornholm;80
2021-11-13;Middelfart;8
2021-11-13;Assens;3
2021-11-13;Faaborg-Midtfyn;1
2021-11-13;Kerteminde;4
2021-11-13;Nyborg;1
2021-11-13;Odense;54
2021-11-13;Nordfyn;2
2021-11-13;Langeland;1
2021-11-13;Haderslev;28
2021-11-13;Billund;29
2021-11-13;Sønderborg;66
2021-11-13;Tønder;11
2021-11-13;Esbjerg;5
2021-11-13;Varde;3
2021-11-13;Vejen;30
2021-11-13;Aabenraa;43
2021-11-13;Fredericia;23
2021-11-13;Horsens;8
2021-11-13;Kolding;143
2021-11-13;Vejle;157
2021-11-13;Herning;181
2021-11-13;Holstebro;5
2021-11-13;Syddjurs;8
2021-11-13;Norddjurs;2
2021-11-13;Favrskov;15
2021-11-13;Randers;10
2021-11-13;Silkeborg;23
2021-11-13;Skanderborg;8
2021-11-13;Århus;308
2021-11-13;Ikast-Brande;81
2021-11-13;Ringkøbing-Skjern;36
2021-11-13;Hedensted;16
2021-11-13;Morsø;12
2021-11-13;Skive;14
2021-11-13;Thisted;166
2021-11-13;Viborg;295
2021-11-13;Brønderslev;1
2021-11-13;Vesthimmerland;35
2021-11-13;Rebild;24
2021-11-13;Mariagerfjord;176
2021-11-13;Jammerbugt;10
2021-11-13;Aalborg;20
2021-11-14;København;33
2021-11-14;Frederiksberg;5
2021-11-14;Ballerup;1
2021-11-14;Brøndby;1
2021-11-14;Gentofte;6
2021-11-14;Hvidovre;3
2021-11-14;Høje Tåstrup;10
2021-11-14;Lyngby-Taarbæk;4
2021-11-14;Tårnby;4
2021-11-14;Vallensbæk;2
2021-11-14;Furesø;1
2021-11-14;Hørsholm;4
2021-11-14;Rudersdal;2
2021-11-14;Egedal;15
2021-11-14;Frederikssund;21
2021-11-14;Greve;21
2021-11-14;Køge;60
2021-11-14;Roskilde;152
2021-11-14;Solrød;15
2021-11-14;Gribskov;4
2021-11-14;Odsherred;99
2021-11-14;Holbæk;163
2021-11-14;Faxe;111
2021-11-14;Kalundborg;27
2021-11-14;Ringsted;29
2021-11-14;Slagelse;150
2021-11-14;Stevns;21
2021-11-14;Sorø;35
2021-11-14;Lejre;46
2021-11-14;Lolland;84
2021-11-14;Næstved;171
2021-11-14;Guldborgsund;202
2021-11-14;Vordingborg;183
2021-11-14;Bornholm;1
2021-11-14;Middelfart;6
2021-11-14;Assens;62
2021-11-14;Faaborg-Midtfyn;42
2021-11-14;Kerteminde;42
2021-11-14;Nyborg;32
2021-11-14;Odense;403
2021-11-14;Svendborg;2
2021-11-14;Nordfyn;36
2021-11-14;Haderslev;22
2021-11-14;Billund;18
2021-11-14;Sønderborg;55
2021-11-14;Tønder;6
2021-11-14;Esbjerg;1
2021-11-14;Varde;5
2021-11-14;Vejen;34
2021-11-14;Aabenraa;36
2021-11-14;Fredericia;20
2021-11-14;Horsens;1
2021-11-14;Kolding;117
2021-11-14;Vejle;154
2021-11-14;Holstebro;1
2021-11-14;Struer;3
2021-11-14;Favrskov;1
2021-11-14;Odder;1
2021-11-14;Silkeborg;3
2021-11-14;Skanderborg;1
2021-11-14;Århus;6
2021-11-14;Ikast-Brande;6
2021-11-14;Ringkøbing-Skjern;1
2021-11-14;Hedensted;10
2021-11-14;Morsø;437
2021-11-14;Skive;33
2021-11-14;Thisted;17
2021-11-14;Viborg;3
2021-11-14;Brønderslev;76
2021-11-14;Frederikshavn;44
2021-11-14;Vesthimmerland;6
2021-11-14;Rebild;24
2021-11-14;Jammerbugt;40
2021-11-14;Aalborg;779
2021-11-14;Hjørring;339
2021-11-15;København;1040
2021-11-15;Frederiksberg;325
2021-11-15;Ballerup;122
2021-11-15;Brøndby;62
2021-11-15;Dragør;174
2021-11-15;Gentofte;177
2021-11-15;Gladsaxe;157
2021-11-15;Glostrup;41
2021-11-15;Herlev;92
2021-11-15;Albertslund;38
2021-11-15;Hvidovre;87
2021-11-15;Høje Tåstrup;93
2021-11-15;Lyngby-Taarbæk;133
2021-11-15;Rødovre;78
2021-11-15;Ishøj;150
2021-11-15;Tårnby;74
2021-11-15;Vallensbæk;45
2021-11-15;Furesø;162
2021-11-15;Allerød;224
2021-11-15;Fredensborg;136
2021-11-15;Helsingør;330
2021-11-15;Hillerød;202
2021-11-15;Hørsholm;83
2021-11-15;Rudersdal;204
2021-11-15;Egedal;90
2021-11-15;Frederikssund;128
2021-11-15;Greve;121
2021-11-15;Køge;154
2021-11-15;Halsnæs;69
2021-11-15;Roskilde;243
2021-11-15;Solrød;34
2021-11-15;Gribskov;145
2021-11-15;Odsherred;100
2021-11-15;Holbæk;239
2021-11-15;Faxe;84
2021-11-15;Kalundborg;277
2021-11-15;Ringsted;24
2021-11-15;Slagelse;300
2021-11-15;Stevns;30
2021-11-15;Sorø;190
2021-11-15;Lejre;52
2021-11-15;Lolland;93
2021-11-15;Næstved;318
2021-11-15;Guldborgsund;267
2021-11-15;Vordingborg;139
2021-11-15;Bornholm;1
2021-11-15;Middelfart;270
2021-11-15;Assens;73
2021-11-15;Faaborg-Midtfyn;131
2021-11-15;Kerteminde;58
2021-11-15;Nyborg;44
2021-11-15;Odense;445
2021-11-15;Svendborg;192
2021-11-15;Nordfyn;228
2021-11-15;Langeland;6
2021-11-15;Haderslev;31
2021-11-15;Billund;65
2021-11-15;Sønderborg;120
2021-11-15;Tønder;138
2021-11-15;Esbjerg;227
2021-11-15;Fanø;7
2021-11-15;Varde;80
2021-11-15;Vejen;147
2021-11-15;Aabenraa;61
2021-11-15;Fredericia;62
2021-11-15;Horsens;381
2021-11-15;Kolding;207
2021-11-15;Vejle;285
2021-11-15;Herning;569
2021-11-15;Holstebro;35
2021-11-15;Lemvig;129
2021-11-15;Struer;116
2021-11-15;Syddjurs;93
2021-11-15;Norddjurs;209
2021-11-15;Favrskov;69
2021-11-15;Odder;167
2021-11-15;Randers;322
2021-11-15;Silkeborg;391
2021-11-15;Samsø;1
2021-11-15;Skanderborg;233
2021-11-15;Århus;1168
2021-11-15;Ikast-Brande;286
2021-11-15;Ringkøbing-Skjern;272
2021-11-15;Hedensted;72
2021-11-15;Morsø;3
2021-11-15;Skive;150
2021-11-15;Thisted;1
2021-11-15;Viborg;31
2021-11-15;Brønderslev;31
2021-11-15;Frederikshavn;8
2021-11-15;Vesthimmerland;6
2021-11-15;Rebild;28
2021-11-15;Mariagerfjord;12
2021-11-15;Jammerbugt;34
2021-11-15;Aalborg;587
2021-11-15;Hjørring;3
2021-11-16;København;966
2021-11-16;Frederiksberg;173
2021-11-16;Ballerup;145
2021-11-16;Brøndby;42
2021-11-16;Dragør;147
2021-11-16;Gentofte;231
2021-11-16;Gladsaxe;191
2021-11-16;Glostrup;44
2021-11-16;Herlev;99
2021-11-16;Albertslund;30
2021-11-16;Hvidovre;89
2021-11-16;Høje Tåstrup;130
2021-11-16;Lyngby-Taarbæk;366
2021-11-16;Rødovre;54
2021-11-16;Ishøj;99
2021-11-16;Tårnby;101
2021-11-16;Vallensbæk;16
2021-11-16;Furesø;159
2021-11-16;Allerød;109
2021-11-16;Fredensborg;252
2021-11-16;Helsingør;76
2021-11-16;Hillerød;272
2021-11-16;Hørsholm;109
2021-11-16;Rudersdal;322
2021-11-16;Egedal;116
2021-11-16;Frederikssund;166
2021-11-16;Greve;186
2021-11-16;Køge;177
2021-11-16;Halsnæs;115
2021-11-16;Roskilde;318
2021-11-16;Solrød;75
2021-11-16;Gribskov;230
2021-11-16;Odsherred;110
2021-11-16;Holbæk;228
2021-11-16;Faxe;52
2021-11-16;Kalundborg;21
2021-11-16;Ringsted;27
2021-11-16;Slagelse;11
2021-11-16;Stevns;44
2021-11-16;Sorø;9
2021-11-16;Lejre;74
2021-11-16;Lolland;122
2021-11-16;Næstved;317
2021-11-16;Guldborgsund;269
2021-11-16;Vordingborg;164
2021-11-16;Bornholm;247
2021-11-16;Middelfart;238
2021-11-16;Assens;55
2021-11-16;Faaborg-Midtfyn;106
2021-11-16;Kerteminde;56
2021-11-16;Nyborg;61
2021-11-16;Odense;593
2021-11-16;Svendborg;230
2021-11-16;Nordfyn;60
2021-11-16;Langeland;8
2021-11-16;Ærø;3
2021-11-16;Haderslev;183
2021-11-16;Billund;39
2021-11-16;Sønderborg;141
2021-11-16;Tønder;28
2021-11-16;Esbjerg;319
2021-11-16;Fanø;3
2021-11-16;Varde;48
2021-11-16;Vejen;72
2021-11-16;Aabenraa;95
2021-11-16;Fredericia;58
2021-11-16;Horsens;49
2021-11-16;Kolding;264
2021-11-16;Vejle;274
2021-11-16;Herning;33
2021-11-16;Holstebro;479
2021-11-16;Lemvig;32
2021-11-16;Struer;83
2021-11-16;Syddjurs;35
2021-11-16;Norddjurs;35
2021-11-16;Favrskov;226
2021-11-16;Odder;148
2021-11-16;Randers;240
2021-11-16;Silkeborg;255
2021-11-16;Samsø;1
2021-11-16;Skanderborg;49
2021-11-16;Århus;1002
2021-11-16;Ikast-Brande;9
2021-11-16;Ringkøbing-Skjern;222
2021-11-16;Hedensted;231
2021-11-16;Morsø;27
2021-11-16;Skive;155
2021-11-16;Thisted;199
2021-11-16;Viborg;447
2021-11-16;Brønderslev;19
2021-11-16;Frederikshavn;6
2021-11-16;Vesthimmerland;12
2021-11-16;Rebild;26
2021-11-16;Mariagerfjord;4
2021-11-16;Jammerbugt;45
2021-11-16;Aalborg;619
2021-11-17;København;1098
2021-11-17;Frederiksberg;281
2021-11-17;Ballerup;255
2021-11-17;Brøndby;59
2021-11-17;Dragør;10
2021-11-17;Gentofte;176
2021-11-17;Gladsaxe;198
2021-11-17;Glostrup;58
2021-11-17;Herlev;216
2021-11-17;Albertslund;152
2021-11-17;Hvidovre;135
2021-11-17;Høje Tåstrup;196
2021-11-17;Lyngby-Taarbæk;151
2021-11-17;Rødovre;103
2021-11-17;Ishøj;42
2021-11-17;Tårnby;106
2021-11-17;Vallensbæk;52
2021-11-17;Furesø;200
2021-11-17;Allerød;142
2021-11-17;Fredensborg;218
2021-11-17;Helsingør;404
2021-11-17;Hillerød;304
2021-11-17;Hørsholm;353
2021-11-17;Rudersdal;263
2021-11-17;Egedal;207
2021-11-17;Frederikssund;136
2021-11-17;Greve;234
2021-11-17;Køge;276
2021-11-17;Halsnæs;326
2021-11-17;Roskilde;333
2021-11-17;Solrød;150
2021-11-17;Gribskov;237
2021-11-17;Odsherred;312
2021-11-17;Holbæk;263
2021-11-17;Faxe;214
2021-11-17;Kalundborg;304
2021-11-17;Ringsted;210
2021-11-17;Slagelse;423
2021-11-17;Stevns;234
2021-11-17;Sorø;202
2021-11-17;Lejre;182
2021-11-17;Lolland;412
2021-11-17;Næstved;297
2021-11-17;Guldborgsund;310
2021-11-17;Vordingborg;257
2021-11-17;Bornholm;454
2021-11-17;Middelfart;62
2021-11-17;Assens;310
2021-11-17;Faaborg-Midtfyn;378
2021-11-17;Kerteminde;154
2021-11-17;Nyborg;107
2021-11-17;Odense;1023
2021-11-17;Svendborg;447
2021-11-17;Nordfyn;91
2021-11-17;Langeland;23
2021-11-17;Ærø;1
2021-11-17;Haderslev;55
2021-11-17;Billund;64
2021-11-17;Sønderborg;274
2021-11-17;Tønder;160
2021-11-17;Esbjerg;583
2021-11-17;Fanø;6
2021-11-17;Varde;240
2021-11-17;Vejen;103
2021-11-17;Aabenraa;222
2021-11-17;Fredericia;270
2021-11-17;Horsens;740
2021-11-17;Kolding;360
2021-11-17;Vejle;539
2021-11-17;Herning;620
2021-11-17;Holstebro;25
2021-11-17;Lemvig;155
2021-11-17;Struer;9
2021-11-17;Syddjurs;289
2021-11-17;Norddjurs;257
2021-11-17;Favrskov;109
2021-11-17;Odder;158
2021-11-17;Randers;619
2021-11-17;Silkeborg;463
2021-11-17;Skanderborg;410
2021-11-17;Århus;926
2021-11-17;Ikast-Brande;272
2021-11-17;Ringkøbing-Skjern;346
2021-11-17;Hedensted;403
2021-11-17;Morsø;5
2021-11-17;Skive;166
2021-11-17;Thisted;4
2021-11-17;Viborg;499
2021-11-17;Brønderslev;47
2021-11-17;Frederikshavn;33
2021-11-17;Vesthimmerland;26
2021-11-17;Rebild;39
2021-11-17;Mariagerfjord;250
2021-11-17;Jammerbugt;12
2021-11-17;Aalborg;26
2021-11-17;Hjørring;506
2021-11-18;København;1042
2021-11-18;Frederiksberg;284
2021-11-18;Ballerup;248
2021-11-18;Brøndby;95
2021-11-18;Dragør;9
2021-11-18;Gentofte;305
2021-11-18;Gladsaxe;238
2021-11-18;Glostrup;119
2021-11-18;Herlev;172
2021-11-18;Albertslund;66
2021-11-18;Hvidovre;151
2021-11-18;Høje Tåstrup;217
2021-11-18;Lyngby-Taarbæk;169
2021-11-18;Rødovre;133
2021-11-18;Ishøj;29
2021-11-18;Tårnby;20
2021-11-18;Vallensbæk;72
2021-11-18;Furesø;260
2021-11-18;Allerød;141
2021-11-18;Fredensborg;279
2021-11-18;Helsingør;517
2021-11-18;Hillerød;289
2021-11-18;Hørsholm;161
2021-11-18;Rudersdal;285
2021-11-18;Egedal;265
2021-11-18;Frederikssund;484
2021-11-18;Greve;158
2021-11-18;Køge;253
2021-11-18;Halsnæs;117
2021-11-18;Roskilde;405
2021-11-18;Solrød;81
2021-11-18;Gribskov;232
2021-11-18;Odsherred;115
2021-11-18;Holbæk;245
2021-11-18;Faxe;81
2021-11-18;Kalundborg;245
2021-11-18;Ringsted;43
2021-11-18;Slagelse;431
2021-11-18;Stevns;59
2021-11-18;Sorø;107
2021-11-18;Lejre;127
2021-11-18;Lolland;235
2021-11-18;Næstved;333
2021-11-18;Guldborgsund;292
2021-11-18;Vordingborg;153
2021-11-18;Bornholm;323
2021-11-18;Middelfart;112
2021-11-18;Assens;167
2021-11-18;Faaborg-Midtfyn;299
2021-11-18;Kerteminde;143
2021-11-18;Nyborg;373
2021-11-18;Odense;997
2021-11-18;Svendborg;454
2021-11-18;Nordfyn;112
2021-11-18;Langeland;22
2021-11-18;Ærø;3
2021-11-18;Haderslev;237
2021-11-18;Billund;166
2021-11-18;Sønderborg;232
2021-11-18;Tønder;29
2021-11-18;Esbjerg;492
2021-11-18;Fanø;19
2021-11-18;Varde;191
2021-11-18;Vejen;152
2021-11-18;Aabenraa;178
2021-11-18;Fredericia;284
2021-11-18;Horsens;77
2021-11-18;Kolding;425
2021-11-18;Vejle;611
2021-11-18;Herning;52
2021-11-18;Holstebro;536
2021-11-18;Lemvig;24
2021-11-18;Struer;253
2021-11-18;Syddjurs;51
2021-11-18;Norddjurs;114
2021-11-18;Favrskov;259
2021-11-18;Odder;97
2021-11-18;Randers;356
2021-11-18;Silkeborg;483
2021-11-18;Samsø;1
2021-11-18;Skanderborg;98
2021-11-18;Århus;1451
2021-11-18;Ikast-Brande;35
2021-11-18;Ringkøbing-Skjern;271
2021-11-18;Hedensted;282
2021-11-18;Morsø;4
2021-11-18;Skive;207
2021-11-18;Thisted;10
2021-11-18;Viborg;503
2021-11-18;Brønderslev;48
2021-11-18;Frederikshavn;777
2021-11-18;Vesthimmerland;739
2021-11-18;Læsø;1
2021-11-18;Rebild;91
2021-11-18;Mariagerfjord;13
2021-11-18;Jammerbugt;29
2021-11-18;Aalborg;750
2021-11-18;Hjørring;18
2021-11-19;København;943
2021-11-19;Frederiksberg;332
2021-11-19;Ballerup;237
2021-11-19;Brøndby;50
2021-11-19;Dragør;24
2021-11-19;Gentofte;220
2021-11-19;Gladsaxe;124
2021-11-19;Glostrup;56
2021-11-19;Herlev;96
2021-11-19;Albertslund;216
2021-11-19;Hvidovre;145
2021-11-19;Høje Tåstrup;189
2021-11-19;Lyngby-Taarbæk;113
2021-11-19;Rødovre;91
2021-11-19;Ishøj;26
2021-11-19;Tårnby;326
2021-11-19;Vallensbæk;55
2021-11-19;Furesø;223
2021-11-19;Allerød;124
2021-11-19;Fredensborg;197
2021-11-19;Helsingør;144
2021-11-19;Hillerød;328
2021-11-19;Hørsholm;140
2021-11-19;Rudersdal;254
2021-11-19;Egedal;127
2021-11-19;Frederikssund;183
2021-11-19;Greve;293
2021-11-19;Køge;265
2021-11-19;Halsnæs;92
2021-11-19;Roskilde;399
2021-11-19;Solrød;80
2021-11-19;Gribskov;178
