"2. stik dato";"kommunenavn";"Antal 2. stik";"c_kom_num"
2021-08-22;Varde;607;573
2021-08-22;Vejen;35;575
2021-08-22;Aabenraa;254;580
2021-08-22;Fredericia;108;607
2021-08-22;Horsens;272;615
2021-08-22;Kolding;377;621
2021-08-22;Vejle;326;630
2021-08-22;Herning;10;657
2021-08-22;Holstebro;2;661
2021-08-22;Struer;4;671
2021-08-22;Syddjurs;17;706
2021-08-22;Norddjurs;6;707
2021-08-22;Favrskov;32;710
2021-08-22;Odder;9;727
2021-08-22;Randers;19;730
2021-08-22;Silkeborg;9;740
2021-08-22;Samsø;1;741
2021-08-22;Skanderborg;76;746
2021-08-22;Århus;837;751
2021-08-22;Ikast-Brande;19;756
2021-08-22;Ringkøbing-Skjern;59;760
2021-08-22;Hedensted;57;766
2021-08-22;Skive;4;779
2021-08-22;Thisted;3;787
2021-08-22;Viborg;7;791
2021-08-22;Brønderslev;165;810
2021-08-22;Frederikshavn;14;813
2021-08-22;Vesthimmerland;20;820
2021-08-22;Rebild;58;840
2021-08-22;Mariagerfjord;17;846
2021-08-22;Jammerbugt;72;849
2021-08-22;Aalborg;1847;851
2021-08-22;Hjørring;995;860
2021-08-23;København;3788;101
2021-08-23;Frederiksberg;581;147
2021-08-23;Ballerup;90;151
2021-08-23;Brøndby;59;153
2021-08-23;Dragør;35;155
2021-08-23;Gentofte;180;157
2021-08-23;Gladsaxe;128;159
2021-08-23;Glostrup;43;161
2021-08-23;Herlev;58;163
2021-08-23;Albertslund;42;165
2021-08-23;Hvidovre;134;167
2021-08-23;Høje Tåstrup;103;169
2021-08-23;Lyngby-Taarbæk;99;173
2021-08-23;Rødovre;85;175
2021-08-23;Ishøj;31;183
2021-08-23;Tårnby;122;185
2021-08-23;Vallensbæk;31;187
2021-08-23;Furesø;66;190
2021-08-23;Allerød;37;201
2021-08-23;Fredensborg;171;210
2021-08-23;Helsingør;534;217
2021-08-23;Hillerød;92;219
2021-08-23;Hørsholm;51;223
2021-08-23;Rudersdal;93;230
2021-08-23;Egedal;85;240
2021-08-23;Frederikssund;72;250
2021-08-23;Greve;164;253
2021-08-23;Køge;194;259
2021-08-23;Halsnæs;24;260
2021-08-23;Roskilde;357;265
2021-08-23;Solrød;47;269
2021-08-23;Gribskov;43;270
2021-08-23;Odsherred;85;306
2021-08-23;Holbæk;181;316
2021-08-23;Faxe;118;320
2021-08-23;Kalundborg;202;326
2021-08-23;Ringsted;71;329
2021-08-23;Slagelse;301;330
2021-08-23;Stevns;119;336
2021-08-23;Sorø;64;340
2021-08-23;Lejre;147;350
2021-08-23;Lolland;66;360
2021-08-23;Næstved;334;370
2021-08-23;Guldborgsund;216;376
2021-08-23;Vordingborg;74;390
2021-08-23;Bornholm;343;400
2021-08-23;Middelfart;109;410
2021-08-23;Assens;215;420
2021-08-23;Faaborg-Midtfyn;262;430
2021-08-23;Kerteminde;135;440
2021-08-23;Nyborg;110;450
2021-08-23;Odense;2012;461
2021-08-23;Svendborg;200;479
2021-08-23;Nordfyn;207;480
2021-08-23;Langeland;15;482
2021-08-23;Ærø;7;492
2021-08-23;Haderslev;156;510
2021-08-23;Billund;260;530
2021-08-23;Sønderborg;376;540
2021-08-23;Tønder;577;550
2021-08-23;Esbjerg;590;561
2021-08-23;Fanø;7;563
2021-08-23;Varde;49;573
2021-08-23;Vejen;66;575
2021-08-23;Aabenraa;269;580
2021-08-23;Fredericia;108;607
2021-08-23;Horsens;461;615
2021-08-23;Kolding;876;621
2021-08-23;Vejle;901;630
2021-08-23;Herning;413;657
2021-08-23;Holstebro;125;661
2021-08-23;Lemvig;404;665
2021-08-23;Struer;56;671
2021-08-23;Syddjurs;406;706
2021-08-23;Norddjurs;310;707
2021-08-23;Favrskov;431;710
2021-08-23;Odder;109;727
2021-08-23;Randers;952;730
2021-08-23;Silkeborg;804;740
2021-08-23;Skanderborg;370;746
2021-08-23;Århus;3092;751
2021-08-23;Ikast-Brande;533;756
2021-08-23;Ringkøbing-Skjern;71;760
2021-08-23;Hedensted;189;766
2021-08-23;Morsø;18;773
2021-08-23;Skive;263;779
2021-08-23;Thisted;20;787
2021-08-23;Viborg;753;791
2021-08-23;Brønderslev;199;810
2021-08-23;Frederikshavn;18;813
2021-08-23;Vesthimmerland;211;820
2021-08-23;Læsø;1;825
2021-08-23;Rebild;120;840
2021-08-23;Mariagerfjord;63;846
2021-08-23;Jammerbugt;112;849
2021-08-23;Aalborg;1667;851
2021-08-23;Hjørring;697;860
2021-08-24;København;2926;101
2021-08-24;Frederiksberg;337;147
2021-08-24;Ballerup;199;151
2021-08-24;Brøndby;110;153
2021-08-24;Dragør;95;155
2021-08-24;Gentofte;206;157
2021-08-24;Gladsaxe;262;159
2021-08-24;Glostrup;100;161
2021-08-24;Herlev;116;163
2021-08-24;Albertslund;75;165
2021-08-24;Hvidovre;254;167
2021-08-24;Høje Tåstrup;185;169
2021-08-24;Lyngby-Taarbæk;227;173
2021-08-24;Rødovre;152;175
2021-08-24;Ishøj;90;183
2021-08-24;Tårnby;334;185
2021-08-24;Vallensbæk;74;187
2021-08-24;Furesø;157;190
2021-08-24;Allerød;142;201
2021-08-24;Fredensborg;166;210
2021-08-24;Helsingør;256;217
2021-08-24;Hillerød;246;219
2021-08-24;Hørsholm;85;223
2021-08-24;Rudersdal;213;230
2021-08-24;Egedal;166;240
2021-08-24;Frederikssund;117;250
2021-08-24;Greve;222;253
2021-08-24;Køge;160;259
2021-08-24;Halsnæs;115;260
2021-08-24;Roskilde;260;265
2021-08-24;Solrød;52;269
2021-08-24;Gribskov;172;270
2021-08-24;Odsherred;36;306
2021-08-24;Holbæk;209;316
2021-08-24;Faxe;77;320
2021-08-24;Kalundborg;186;326
2021-08-24;Ringsted;205;329
2021-08-24;Slagelse;196;330
2021-08-24;Stevns;60;336
2021-08-24;Sorø;66;340
2021-08-24;Lejre;51;350
2021-08-24;Lolland;67;360
2021-08-24;Næstved;141;370
2021-08-24;Guldborgsund;145;376
2021-08-24;Vordingborg;149;390
2021-08-24;Bornholm;137;400
2021-08-24;Middelfart;77;410
2021-08-24;Assens;123;420
2021-08-24;Faaborg-Midtfyn;140;430
2021-08-24;Kerteminde;134;440
2021-08-24;Nyborg;122;450
2021-08-24;Odense;1493;461
2021-08-24;Svendborg;183;479
2021-08-24;Nordfyn;153;480
2021-08-24;Langeland;21;482
2021-08-24;Ærø;5;492
2021-08-24;Haderslev;607;510
2021-08-24;Billund;21;530
2021-08-24;Sønderborg;296;540
2021-08-24;Tønder;122;550
2021-08-24;Esbjerg;1172;561
2021-08-24;Fanø;2;563
2021-08-24;Varde;60;573
2021-08-24;Vejen;57;575
2021-08-24;Aabenraa;298;580
2021-08-24;Fredericia;92;607
2021-08-24;Horsens;473;615
2021-08-24;Kolding;714;621
2021-08-24;Vejle;1250;630
2021-08-24;Herning;498;657
2021-08-24;Holstebro;217;661
2021-08-24;Lemvig;43;665
2021-08-24;Struer;296;671
2021-08-24;Syddjurs;230;706
2021-08-24;Norddjurs;65;707
2021-08-24;Favrskov;289;710
2021-08-24;Odder;99;727
2021-08-24;Randers;536;730
2021-08-24;Silkeborg;555;740
2021-08-24;Samsø;1;741
2021-08-24;Skanderborg;299;746
2021-08-24;Århus;3167;751
2021-08-24;Ikast-Brande;77;756
2021-08-24;Ringkøbing-Skjern;699;760
2021-08-24;Hedensted;233;766
2021-08-24;Morsø;64;773
2021-08-24;Skive;184;779
2021-08-24;Thisted;280;787
2021-08-24;Viborg;561;791
2021-08-24;Brønderslev;149;810
2021-08-24;Frederikshavn;374;813
2021-08-24;Vesthimmerland;47;820
2021-08-24;Læsø;2;825
2021-08-24;Rebild;85;840
2021-08-24;Mariagerfjord;34;846
2021-08-24;Jammerbugt;121;849
2021-08-24;Aalborg;1656;851
2021-08-24;Hjørring;215;860
2021-08-25;København;1721;101
2021-08-25;Frederiksberg;231;147
2021-08-25;Ballerup;37;151
2021-08-25;Brøndby;66;153
2021-08-25;Dragør;25;155
2021-08-25;Gentofte;123;157
2021-08-25;Gladsaxe;87;159
2021-08-25;Glostrup;19;161
2021-08-25;Herlev;24;163
2021-08-25;Albertslund;41;165
2021-08-25;Hvidovre;95;167
2021-08-25;Høje Tåstrup;107;169
2021-08-25;Lyngby-Taarbæk;111;173
2021-08-25;Rødovre;47;175
2021-08-25;Ishøj;44;183
2021-08-25;Tårnby;56;185
2021-08-25;Vallensbæk;36;187
2021-08-25;Furesø;57;190
2021-08-25;Allerød;52;201
2021-08-25;Fredensborg;66;210
2021-08-25;Helsingør;45;217
2021-08-25;Hillerød;85;219
2021-08-25;Hørsholm;34;223
2021-08-25;Rudersdal;163;230
2021-08-25;Egedal;53;240
2021-08-25;Frederikssund;43;250
2021-08-25;Greve;150;253
2021-08-25;Køge;164;259
2021-08-25;Halsnæs;40;260
2021-08-25;Roskilde;162;265
2021-08-25;Solrød;43;269
2021-08-25;Gribskov;55;270
2021-08-25;Odsherred;31;306
2021-08-25;Holbæk;114;316
2021-08-25;Faxe;147;320
2021-08-25;Kalundborg;206;326
2021-08-25;Ringsted;75;329
2021-08-25;Slagelse;207;330
2021-08-25;Stevns;94;336
2021-08-25;Sorø;146;340
2021-08-25;Lejre;46;350
2021-08-25;Lolland;115;360
2021-08-25;Næstved;157;370
2021-08-25;Guldborgsund;124;376
2021-08-25;Vordingborg;89;390
2021-08-25;Bornholm;199;400
2021-08-25;Middelfart;66;410
2021-08-25;Assens;188;420
2021-08-25;Faaborg-Midtfyn;146;430
2021-08-25;Kerteminde;81;440
2021-08-25;Nyborg;96;450
2021-08-25;Odense;1273;461
2021-08-25;Svendborg;163;479
2021-08-25;Nordfyn;118;480
2021-08-25;Langeland;13;482
2021-08-25;Ærø;2;492
2021-08-25;Haderslev;98;510
2021-08-25;Billund;11;530
2021-08-25;Sønderborg;278;540
2021-08-25;Tønder;84;550
2021-08-25;Esbjerg;647;561
2021-08-25;Fanø;3;563
2021-08-25;Varde;271;573
2021-08-25;Vejen;28;575
2021-08-25;Aabenraa;236;580
2021-08-25;Fredericia;74;607
2021-08-25;Horsens;315;615
2021-08-25;Kolding;292;621
2021-08-25;Vejle;748;630
2021-08-25;Herning;399;657
2021-08-25;Holstebro;89;661
2021-08-25;Lemvig;9;665
2021-08-25;Struer;68;671
2021-08-25;Syddjurs;239;706
2021-08-25;Norddjurs;147;707
2021-08-25;Favrskov;117;710
2021-08-25;Odder;101;727
2021-08-25;Randers;492;730
2021-08-25;Silkeborg;560;740
2021-08-25;Samsø;43;741
2021-08-25;Skanderborg;151;746
2021-08-25;Århus;1879;751
2021-08-25;Ikast-Brande;83;756
2021-08-25;Ringkøbing-Skjern;313;760
2021-08-25;Hedensted;296;766
2021-08-25;Morsø;77;773
2021-08-25;Skive;218;779
2021-08-25;Thisted;232;787
2021-08-25;Viborg;436;791
2021-08-25;Brønderslev;111;810
2021-08-25;Frederikshavn;171;813
2021-08-25;Vesthimmerland;27;820
2021-08-25;Rebild;38;840
2021-08-25;Mariagerfjord;165;846
2021-08-25;Jammerbugt;83;849
2021-08-25;Aalborg;975;851
2021-08-25;Hjørring;203;860
2021-08-26;København;1580;101
2021-08-26;Frederiksberg;206;147
2021-08-26;Ballerup;108;151
2021-08-26;Brøndby;99;153
2021-08-26;Dragør;36;155
2021-08-26;Gentofte;145;157
2021-08-26;Gladsaxe;136;159
2021-08-26;Glostrup;60;161
2021-08-26;Herlev;74;163
2021-08-26;Albertslund;84;165
2021-08-26;Hvidovre;128;167
2021-08-26;Høje Tåstrup;138;169
2021-08-26;Lyngby-Taarbæk;93;173
2021-08-26;Rødovre;92;175
2021-08-26;Ishøj;65;183
2021-08-26;Tårnby;90;185
2021-08-26;Vallensbæk;47;187
2021-08-26;Furesø;85;190
2021-08-26;Allerød;69;201
2021-08-26;Fredensborg;117;210
2021-08-26;Helsingør;203;217
2021-08-26;Hillerød;109;219
2021-08-26;Hørsholm;45;223
2021-08-26;Rudersdal;72;230
2021-08-26;Egedal;141;240
2021-08-26;Frederikssund;120;250
2021-08-26;Greve;140;253
2021-08-26;Køge;105;259
2021-08-26;Halsnæs;80;260
2021-08-26;Roskilde;223;265
2021-08-26;Solrød;91;269
2021-08-26;Gribskov;82;270
2021-08-26;Odsherred;38;306
2021-08-26;Holbæk;157;316
2021-08-26;Faxe;118;320
2021-08-26;Kalundborg;64;326
2021-08-26;Ringsted;120;329
2021-08-26;Slagelse;196;330
2021-08-26;Stevns;18;336
2021-08-26;Sorø;70;340
2021-08-26;Lejre;45;350
2021-08-26;Lolland;105;360
2021-08-26;Næstved;116;370
2021-08-26;Guldborgsund;112;376
2021-08-26;Vordingborg;89;390
2021-08-26;Bornholm;86;400
2021-08-26;Middelfart;48;410
2021-08-26;Assens;73;420
2021-08-26;Faaborg-Midtfyn;73;430
2021-08-26;Kerteminde;54;440
2021-08-26;Nyborg;69;450
2021-08-26;Odense;1181;461
2021-08-26;Svendborg;132;479
2021-08-26;Nordfyn;76;480
2021-08-26;Langeland;15;482
2021-08-26;Ærø;4;492
2021-08-26;Haderslev;456;510
2021-08-26;Billund;124;530
2021-08-26;Sønderborg;242;540
2021-08-26;Tønder;113;550
2021-08-26;Esbjerg;625;561
2021-08-26;Fanø;18;563
2021-08-26;Varde;256;573
2021-08-26;Vejen;80;575
2021-08-26;Aabenraa;234;580
2021-08-26;Fredericia;57;607
2021-08-26;Horsens;265;615
2021-08-26;Kolding;250;621
2021-08-26;Vejle;546;630
2021-08-26;Herning;1020;657
2021-08-26;Holstebro;433;661
2021-08-26;Lemvig;161;665
2021-08-26;Struer;48;671
2021-08-26;Syddjurs;160;706
2021-08-26;Norddjurs;49;707
2021-08-26;Favrskov;316;710
2021-08-26;Odder;49;727
2021-08-26;Randers;414;730
2021-08-26;Silkeborg;584;740
2021-08-26;Samsø;1;741
2021-08-26;Skanderborg;134;746
2021-08-26;Århus;1247;751
2021-08-26;Ikast-Brande;548;756
2021-08-26;Ringkøbing-Skjern;161;760
2021-08-26;Hedensted;116;766
2021-08-26;Morsø;44;773
2021-08-26;Skive;165;779
2021-08-26;Thisted;155;787
2021-08-26;Viborg;418;791
2021-08-26;Brønderslev;53;810
2021-08-26;Frederikshavn;8;813
2021-08-26;Vesthimmerland;23;820
2021-08-26;Læsø;1;825
2021-08-26;Rebild;34;840
2021-08-26;Mariagerfjord;104;846
2021-08-26;Jammerbugt;51;849
2021-08-26;Aalborg;730;851
2021-08-26;Hjørring;22;860
2021-08-27;København;1635;101
2021-08-27;Frederiksberg;251;147
2021-08-27;Ballerup;165;151
2021-08-27;Brøndby;105;153
2021-08-27;Dragør;40;155
2021-08-27;Gentofte;153;157
2021-08-27;Gladsaxe;188;159
2021-08-27;Glostrup;83;161
2021-08-27;Herlev;94;163
2021-08-27;Albertslund;107;165
2021-08-27;Hvidovre;176;167
2021-08-27;Høje Tåstrup;185;169
2021-08-27;Lyngby-Taarbæk;100;173
2021-08-27;Rødovre;106;175
2021-08-27;Ishøj;86;183
2021-08-27;Tårnby;114;185
2021-08-27;Vallensbæk;49;187
2021-08-27;Furesø;78;190
2021-08-27;Allerød;87;201
2021-08-27;Fredensborg;62;210
2021-08-27;Helsingør;40;217
2021-08-27;Hillerød;129;219
2021-08-27;Hørsholm;42;223
2021-08-27;Rudersdal;92;230
2021-08-27;Egedal;118;240
2021-08-27;Frederikssund;72;250
2021-08-27;Greve;163;253
2021-08-27;Køge;138;259
2021-08-27;Halsnæs;70;260
2021-08-27;Roskilde;182;265
2021-08-27;Solrød;71;269
2021-08-27;Gribskov;90;270
2021-08-27;Odsherred;100;306
2021-08-27;Holbæk;147;316
2021-08-27;Faxe;78;320
2021-08-27;Kalundborg;80;326
2021-08-27;Ringsted;78;329
2021-08-27;Slagelse;239;330
2021-08-27;Stevns;34;336
2021-08-27;Sorø;84;340
2021-08-27;Lejre;31;350
2021-08-27;Lolland;37;360
2021-08-27;Næstved;357;370
2021-08-27;Guldborgsund;35;376
2021-08-27;Vordingborg;68;390
2021-08-27;Bornholm;132;400
2021-08-27;Middelfart;58;410
2021-08-27;Assens;125;420
2021-08-27;Faaborg-Midtfyn;111;430
2021-08-27;Kerteminde;107;440
2021-08-27;Nyborg;98;450
2021-08-27;Odense;1270;461
2021-08-27;Svendborg;126;479
2021-08-27;Nordfyn;107;480
2021-08-27;Langeland;20;482
2021-08-27;Ærø;259;492
2021-08-27;Haderslev;123;510
2021-08-27;Billund;69;530
2021-08-27;Sønderborg;220;540
2021-08-27;Tønder;120;550
2021-08-27;Esbjerg;454;561
2021-08-27;Fanø;23;563
2021-08-27;Varde;392;573
2021-08-27;Vejen;419;575
2021-08-27;Aabenraa;209;580
2021-08-27;Fredericia;74;607
2021-08-27;Horsens;360;615
2021-08-27;Kolding;625;621
2021-08-27;Vejle;292;630
2021-08-27;Herning;942;657
2021-08-27;Holstebro;784;661
2021-08-27;Lemvig;17;665
2021-08-27;Struer;62;671
2021-08-27;Syddjurs;190;706
2021-08-27;Norddjurs;245;707
2021-08-27;Favrskov;252;710
2021-08-27;Odder;76;727
2021-08-27;Randers;539;730
2021-08-27;Silkeborg;694;740
2021-08-27;Skanderborg;189;746
2021-08-27;Århus;1153;751
2021-08-27;Ikast-Brande;139;756
2021-08-27;Ringkøbing-Skjern;182;760
2021-08-27;Hedensted;172;766
2021-08-27;Morsø;39;773
2021-08-27;Skive;329;779
2021-08-27;Thisted;89;787
2021-08-27;Viborg;615;791
2021-08-27;Brønderslev;126;810
2021-08-27;Frederikshavn;30;813
2021-08-27;Vesthimmerland;22;820
2021-08-27;Rebild;35;840
2021-08-27;Mariagerfjord;31;846
2021-08-27;Jammerbugt;58;849
2021-08-27;Aalborg;916;851
2021-08-27;Hjørring;232;860
2021-08-28;København;1023;101
2021-08-28;Frederiksberg;166;147
2021-08-28;Ballerup;90;151
2021-08-28;Brøndby;90;153
2021-08-28;Dragør;14;155
2021-08-28;Gentofte;90;157
2021-08-28;Gladsaxe;134;159
2021-08-28;Glostrup;39;161
2021-08-28;Herlev;40;163
2021-08-28;Albertslund;69;165
2021-08-28;Hvidovre;107;167
2021-08-28;Høje Tåstrup;133;169
2021-08-28;Lyngby-Taarbæk;118;173
2021-08-28;Rødovre;75;175
2021-08-28;Ishøj;46;183
2021-08-28;Tårnby;33;185
2021-08-28;Vallensbæk;40;187
2021-08-28;Furesø;80;190
2021-08-28;Allerød;57;201
2021-08-28;Fredensborg;64;210
2021-08-28;Helsingør;41;217
2021-08-28;Hillerød;123;219
2021-08-28;Hørsholm;40;223
2021-08-28;Rudersdal;91;230
2021-08-28;Egedal;90;240
2021-08-28;Frederikssund;81;250
2021-08-28;Greve;115;253
2021-08-28;Køge;153;259
2021-08-28;Halsnæs;66;260
2021-08-28;Roskilde;150;265
2021-08-28;Solrød;42;269
2021-08-28;Gribskov;72;270
2021-08-28;Odsherred;4;306
2021-08-28;Holbæk;8;316
2021-08-28;Faxe;48;320
2021-08-28;Kalundborg;31;326
2021-08-28;Ringsted;54;329
2021-08-28;Slagelse;93;330
2021-08-28;Stevns;61;336
2021-08-28;Sorø;25;340
2021-08-28;Lejre;33;350
2021-08-28;Lolland;78;360
2021-08-28;Næstved;145;370
2021-08-28;Guldborgsund;191;376
2021-08-28;Vordingborg;96;390
2021-08-28;Bornholm;144;400
2021-08-28;Middelfart;43;410
2021-08-28;Assens;67;420
2021-08-28;Faaborg-Midtfyn;80;430
2021-08-28;Kerteminde;15;440
2021-08-28;Nyborg;44;450
2021-08-28;Odense;290;461
2021-08-28;Svendborg;155;479
2021-08-28;Nordfyn;55;480
2021-08-28;Langeland;25;482
2021-08-28;Ærø;1;492
2021-08-28;Haderslev;98;510
2021-08-28;Billund;54;530
2021-08-28;Sønderborg;119;540
2021-08-28;Tønder;107;550
2021-08-28;Esbjerg;538;561
2021-08-28;Fanø;13;563
2021-08-28;Varde;218;573
2021-08-28;Vejen;272;575
2021-08-28;Aabenraa;183;580
2021-08-28;Fredericia;75;607
2021-08-28;Horsens;242;615
2021-08-28;Kolding;112;621
2021-08-28;Vejle;210;630
2021-08-28;Herning;9;657
2021-08-28;Holstebro;9;661
2021-08-28;Lemvig;2;665
2021-08-28;Struer;10;671
2021-08-28;Syddjurs;5;706
2021-08-28;Norddjurs;2;707
2021-08-28;Favrskov;11;710
2021-08-28;Odder;7;727
2021-08-28;Randers;9;730
2021-08-28;Silkeborg;13;740
2021-08-28;Skanderborg;34;746
2021-08-28;Århus;365;751
2021-08-28;Ikast-Brande;4;756
2021-08-28;Ringkøbing-Skjern;29;760
2021-08-28;Hedensted;49;766
2021-08-28;Morsø;728;773
2021-08-28;Skive;98;779
2021-08-28;Thisted;231;787
2021-08-28;Viborg;13;791
2021-08-28;Brønderslev;100;810
2021-08-28;Frederikshavn;21;813
2021-08-28;Vesthimmerland;4;820
2021-08-28;Rebild;28;840
2021-08-28;Mariagerfjord;9;846
2021-08-28;Jammerbugt;81;849
2021-08-28;Aalborg;292;851
2021-08-28;Hjørring;279;860
2021-08-29;København;2194;101
2021-08-29;Frederiksberg;339;147
2021-08-29;Ballerup;132;151
2021-08-29;Brøndby;86;153
2021-08-29;Dragør;47;155
2021-08-29;Gentofte;203;157
2021-08-29;Gladsaxe;195;159
2021-08-29;Glostrup;78;161
2021-08-29;Herlev;95;163
2021-08-29;Albertslund;91;165
2021-08-29;Hvidovre;174;167
2021-08-29;Høje Tåstrup;172;169
2021-08-29;Lyngby-Taarbæk;136;173
2021-08-29;Rødovre;130;175
2021-08-29;Ishøj;64;183
2021-08-29;Tårnby;96;185
2021-08-29;Vallensbæk;47;187
2021-08-29;Furesø;100;190
2021-08-29;Allerød;39;201
2021-08-29;Fredensborg;36;210
2021-08-29;Helsingør;37;217
2021-08-29;Hillerød;83;219
2021-08-29;Hørsholm;25;223
2021-08-29;Rudersdal;74;230
2021-08-29;Egedal;141;240
2021-08-29;Frederikssund;88;250
2021-08-29;Greve;141;253
2021-08-29;Køge;163;259
2021-08-29;Halsnæs;29;260
2021-08-29;Roskilde;262;265
2021-08-29;Solrød;65;269
2021-08-29;Gribskov;46;270
2021-08-29;Odsherred;61;306
2021-08-29;Holbæk;275;316
2021-08-29;Faxe;61;320
2021-08-29;Kalundborg;79;326
2021-08-29;Ringsted;79;329
2021-08-29;Slagelse;126;330
2021-08-29;Stevns;43;336
2021-08-29;Sorø;68;340
2021-08-29;Lejre;59;350
2021-08-29;Lolland;9;360
2021-08-29;Næstved;195;370
2021-08-29;Guldborgsund;22;376
2021-08-29;Vordingborg;38;390
2021-08-29;Bornholm;90;400
2021-08-29;Middelfart;44;410
2021-08-29;Assens;88;420
2021-08-29;Faaborg-Midtfyn;85;430
2021-08-29;Kerteminde;28;440
2021-08-29;Nyborg;49;450
2021-08-29;Odense;721;461
2021-08-29;Svendborg;103;479
2021-08-29;Nordfyn;62;480
2021-08-29;Langeland;11;482
2021-08-29;Ærø;2;492
2021-08-29;Haderslev;62;510
2021-08-29;Billund;39;530
2021-08-29;Sønderborg;174;540
2021-08-29;Tønder;62;550
2021-08-29;Esbjerg;433;561
2021-08-29;Fanø;11;563
2021-08-29;Varde;195;573
2021-08-29;Vejen;176;575
2021-08-29;Aabenraa;109;580
2021-08-29;Fredericia;46;607
2021-08-29;Horsens;88;615
2021-08-29;Kolding;203;621
2021-08-29;Vejle;91;630
2021-08-29;Herning;5;657
2021-08-29;Holstebro;2;661
2021-08-29;Lemvig;2;665
2021-08-29;Struer;1;671
2021-08-29;Syddjurs;8;706
2021-08-29;Norddjurs;2;707
2021-08-29;Favrskov;12;710
2021-08-29;Odder;6;727
2021-08-29;Randers;47;730
2021-08-29;Silkeborg;22;740
2021-08-29;Samsø;2;741
2021-08-29;Skanderborg;26;746
2021-08-29;Århus;402;751
2021-08-29;Ikast-Brande;8;756
2021-08-29;Ringkøbing-Skjern;29;760
2021-08-29;Hedensted;11;766
2021-08-29;Morsø;74;773
2021-08-29;Skive;2;779
2021-08-29;Thisted;240;787
2021-08-29;Viborg;27;791
2021-08-29;Brønderslev;46;810
2021-08-29;Frederikshavn;17;813
2021-08-29;Vesthimmerland;18;820
2021-08-29;Rebild;94;840
2021-08-29;Mariagerfjord;406;846
2021-08-29;Jammerbugt;66;849
2021-08-29;Aalborg;278;851
2021-08-29;Hjørring;162;860
2021-08-30;København;2998;101
2021-08-30;Frederiksberg;419;147
2021-08-30;Ballerup;275;151
2021-08-30;Brøndby;78;153
2021-08-30;Dragør;43;155
2021-08-30;Gentofte;245;157
2021-08-30;Gladsaxe;372;159
2021-08-30;Glostrup;104;161
2021-08-30;Herlev;142;163
2021-08-30;Albertslund;108;165
2021-08-30;Hvidovre;142;167
2021-08-30;Høje Tåstrup;167;169
2021-08-30;Lyngby-Taarbæk;134;173
2021-08-30;Rødovre;179;175
2021-08-30;Ishøj;45;183
2021-08-30;Tårnby;119;185
2021-08-30;Vallensbæk;48;187
2021-08-30;Furesø;191;190
2021-08-30;Allerød;50;201
2021-08-30;Fredensborg;119;210
2021-08-30;Helsingør;225;217
2021-08-30;Hillerød;106;219
2021-08-30;Hørsholm;44;223
2021-08-30;Rudersdal;80;230
2021-08-30;Egedal;232;240
2021-08-30;Frederikssund;76;250
2021-08-30;Greve;181;253
2021-08-30;Køge;125;259
2021-08-30;Halsnæs;45;260
2021-08-30;Roskilde;302;265
2021-08-30;Solrød;45;269
2021-08-30;Gribskov;66;270
2021-08-30;Odsherred;131;306
2021-08-30;Holbæk;164;316
2021-08-30;Faxe;65;320
2021-08-30;Kalundborg;104;326
2021-08-30;Ringsted;55;329
2021-08-30;Slagelse;186;330
2021-08-30;Stevns;55;336
2021-08-30;Sorø;67;340
2021-08-30;Lejre;96;350
2021-08-30;Lolland;40;360
2021-08-30;Næstved;214;370
2021-08-30;Guldborgsund;123;376
2021-08-30;Vordingborg;82;390
2021-08-30;Bornholm;68;400
2021-08-30;Middelfart;114;410
2021-08-30;Assens;177;420
2021-08-30;Faaborg-Midtfyn;401;430
2021-08-30;Kerteminde;100;440
2021-08-30;Nyborg;112;450
2021-08-30;Odense;1057;461
2021-08-30;Svendborg;173;479
2021-08-30;Nordfyn;133;480
2021-08-30;Langeland;12;482
2021-08-30;Ærø;2;492
2021-08-30;Haderslev;67;510
2021-08-30;Billund;21;530
2021-08-30;Sønderborg;205;540
2021-08-30;Tønder;509;550
2021-08-30;Esbjerg;1291;561
2021-08-30;Fanø;8;563
2021-08-30;Varde;54;573
2021-08-30;Vejen;45;575
2021-08-30;Aabenraa;136;580
2021-08-30;Fredericia;518;607
2021-08-30;Horsens;426;615
2021-08-30;Kolding;826;621
2021-08-30;Vejle;814;630
2021-08-30;Herning;445;657
2021-08-30;Holstebro;390;661
2021-08-30;Lemvig;203;665
2021-08-30;Struer;223;671
2021-08-30;Syddjurs;381;706
2021-08-30;Norddjurs;348;707
2021-08-30;Favrskov;401;710
2021-08-30;Odder;51;727
2021-08-30;Randers;885;730
2021-08-30;Silkeborg;613;740
2021-08-30;Samsø;1;741
2021-08-30;Skanderborg;177;746
2021-08-30;Århus;1710;751
2021-08-30;Ikast-Brande;80;756
2021-08-30;Ringkøbing-Skjern;77;760
2021-08-30;Hedensted;166;766
2021-08-30;Morsø;72;773
2021-08-30;Skive;176;779
2021-08-30;Thisted;170;787
2021-08-30;Viborg;501;791
2021-08-30;Brønderslev;26;810
2021-08-30;Frederikshavn;10;813
2021-08-30;Vesthimmerland;213;820
2021-08-30;Læsø;1;825
2021-08-30;Rebild;117;840
2021-08-30;Mariagerfjord;73;846
2021-08-30;Jammerbugt;81;849
2021-08-30;Aalborg;781;851
2021-08-30;Hjørring;5;860
2021-08-31;København;1670;101
2021-08-31;Frederiksberg;227;147
2021-08-31;Ballerup;101;151
2021-08-31;Brøndby;50;153
